in s,C2 in V
-3.154560E-05,3.78418E-03
-3.153600E-05,3.78418E-03
-3.152640E-05,3.78418E-03
-3.151680E-05,4.32129E-03
-3.150720E-05,4.66309E-03
-3.149760E-05,4.66309E-03
-3.148800E-05,4.61426E-03
-3.147840E-05,4.27246E-03
-3.146880E-05,4.17480E-03
-3.145920E-05,4.12598E-03
-3.144960E-05,4.22363E-03
-3.144000E-05,3.93066E-03
-3.143040E-05,4.12598E-03
-3.142080E-05,4.12598E-03
-3.141120E-05,4.61426E-03
-3.140160E-05,4.56543E-03
-3.139200E-05,4.51660E-03
-3.138240E-05,4.12598E-03
-3.137280E-05,3.73535E-03
-3.136320E-05,3.49121E-03
-3.135360E-05,3.78418E-03
-3.134400E-05,4.17480E-03
-3.133440E-05,4.61426E-03
-3.132480E-05,4.85840E-03
-3.131520E-05,4.51660E-03
-3.130560E-05,4.07715E-03
-3.129600E-05,3.78418E-03
-3.128640E-05,3.73535E-03
-3.127680E-05,4.17480E-03
-3.126720E-05,4.41895E-03
-3.125760E-05,5.00488E-03
-3.124800E-05,4.76074E-03
-3.123840E-05,4.80957E-03
-3.122880E-05,4.66309E-03
-3.121920E-05,4.61426E-03
-3.120960E-05,4.66309E-03
-3.120000E-05,4.46777E-03
-3.119040E-05,4.07715E-03
-3.118080E-05,4.12598E-03
-3.117120E-05,3.88184E-03
-3.116160E-05,4.07715E-03
-3.115200E-05,4.12598E-03
-3.114240E-05,4.41895E-03
-3.113280E-05,4.41895E-03
-3.112320E-05,4.27246E-03
-3.111360E-05,3.93066E-03
-3.110400E-05,4.07715E-03
-3.109440E-05,4.17480E-03
-3.108480E-05,4.66309E-03
-3.107520E-05,4.95605E-03
-3.106560E-05,4.85840E-03
-3.105600E-05,4.61426E-03
-3.104640E-05,3.97949E-03
-3.103680E-05,3.58887E-03
-3.102720E-05,3.49121E-03
-3.101760E-05,4.32129E-03
-3.100800E-05,4.85840E-03
-3.099840E-05,4.80957E-03
-3.098880E-05,4.80957E-03
-3.097920E-05,4.61426E-03
-3.096960E-05,4.37012E-03
-3.096000E-05,4.37012E-03
-3.095040E-05,4.41895E-03
-3.094080E-05,4.46777E-03
-3.093120E-05,4.12598E-03
-3.092160E-05,3.93066E-03
-3.091200E-05,3.93066E-03
-3.090240E-05,4.02832E-03
-3.089280E-05,4.22363E-03
-3.088320E-05,4.56543E-03
-3.087360E-05,4.80957E-03
-3.086400E-05,4.12598E-03
-3.085440E-05,4.37012E-03
-3.084480E-05,4.32129E-03
-3.083520E-05,4.46777E-03
-3.082560E-05,4.46777E-03
-3.081600E-05,4.37012E-03
-3.080640E-05,4.17480E-03
-3.079680E-05,4.07715E-03
-3.078720E-05,3.78418E-03
-3.077760E-05,3.83301E-03
-3.076800E-05,4.56543E-03
-3.075840E-05,5.00488E-03
-3.074880E-05,5.00488E-03
-3.073920E-05,4.76074E-03
-3.072960E-05,4.41895E-03
-3.072000E-05,4.22363E-03
-3.071040E-05,4.32129E-03
-3.070080E-05,4.41895E-03
-3.069120E-05,4.80957E-03
-3.068160E-05,4.61426E-03
-3.067200E-05,4.46777E-03
-3.066240E-05,4.37012E-03
-3.065280E-05,4.12598E-03
-3.064320E-05,4.12598E-03
-3.063360E-05,4.61426E-03
-3.062400E-05,4.90723E-03
-3.061440E-05,4.56543E-03
-3.060480E-05,3.97949E-03
-3.059520E-05,3.73535E-03
-3.058560E-05,3.88184E-03
-3.057600E-05,3.97949E-03
-3.056640E-05,4.80957E-03
-3.055680E-05,4.85840E-03
-3.054720E-05,4.85840E-03
-3.053760E-05,4.66309E-03
-3.052800E-05,4.27246E-03
-3.051840E-05,4.22363E-03
-3.050880E-05,4.37012E-03
-3.049920E-05,4.71191E-03
-3.048960E-05,4.71191E-03
-3.048000E-05,4.51660E-03
-3.047040E-05,4.02832E-03
-3.046080E-05,4.32129E-03
-3.045120E-05,4.61426E-03
-3.044160E-05,4.66309E-03
-3.043200E-05,5.00488E-03
-3.042240E-05,4.56543E-03
-3.041280E-05,4.37012E-03
-3.040320E-05,3.73535E-03
-3.039360E-05,3.88184E-03
-3.038400E-05,4.37012E-03
-3.037440E-05,5.05371E-03
-3.036480E-05,5.34668E-03
-3.035520E-05,5.44434E-03
-3.034560E-05,4.66309E-03
-3.033600E-05,3.93066E-03
-3.032640E-05,3.39355E-03
-3.031680E-05,3.44238E-03
-3.030720E-05,4.02832E-03
-3.029760E-05,4.56543E-03
-3.028800E-05,5.15137E-03
-3.027840E-05,5.10254E-03
-3.026880E-05,5.00488E-03
-3.025920E-05,4.41895E-03
-3.024960E-05,4.12598E-03
-3.024000E-05,4.12598E-03
-3.023040E-05,4.02832E-03
-3.022080E-05,4.22363E-03
-3.021120E-05,4.12598E-03
-3.020160E-05,4.22363E-03
-3.019200E-05,4.51660E-03
-3.018240E-05,4.85840E-03
-3.017280E-05,5.00488E-03
-3.016320E-05,4.71191E-03
-3.015360E-05,4.17480E-03
-3.014400E-05,4.17480E-03
-3.013440E-05,4.07715E-03
-3.012480E-05,4.51660E-03
-3.011520E-05,4.66309E-03
-3.010560E-05,5.34668E-03
-3.009600E-05,5.20020E-03
-3.008640E-05,4.80957E-03
-3.007680E-05,4.61426E-03
-3.006720E-05,4.56543E-03
-3.005760E-05,4.51660E-03
-3.004800E-05,4.66309E-03
-3.003840E-05,4.66309E-03
-3.002880E-05,4.76074E-03
-3.001920E-05,4.76074E-03
-3.000960E-05,4.46777E-03
-3.000000E-05,4.02832E-03
-2.999040E-05,3.97949E-03
-2.998080E-05,4.17480E-03
-2.997120E-05,4.46777E-03
-2.996160E-05,4.27246E-03
-2.995200E-05,4.07715E-03
-2.994240E-05,4.17480E-03
-2.993280E-05,4.61426E-03
-2.992320E-05,4.61426E-03
-2.991360E-05,4.80957E-03
-2.990400E-05,4.51660E-03
-2.989440E-05,4.61426E-03
-2.988480E-05,4.66309E-03
-2.987520E-05,4.76074E-03
-2.986560E-05,5.05371E-03
-2.985600E-05,5.00488E-03
-2.984640E-05,4.56543E-03
-2.983680E-05,3.97949E-03
-2.982720E-05,3.78418E-03
-2.981760E-05,3.78418E-03
-2.980800E-05,4.22363E-03
-2.979840E-05,4.95605E-03
-2.978880E-05,5.54199E-03
-2.977920E-05,5.68848E-03
-2.976960E-05,5.39551E-03
-2.976000E-05,4.56543E-03
-2.975040E-05,3.58887E-03
-2.974080E-05,3.54004E-03
-2.973120E-05,3.49121E-03
-2.972160E-05,3.97949E-03
-2.971200E-05,4.41895E-03
-2.970240E-05,4.90723E-03
-2.969280E-05,4.85840E-03
-2.968320E-05,4.85840E-03
-2.967360E-05,5.05371E-03
-2.966400E-05,4.80957E-03
-2.965440E-05,4.71191E-03
-2.964480E-05,4.37012E-03
-2.963520E-05,4.12598E-03
-2.962560E-05,4.32129E-03
-2.961600E-05,4.32129E-03
-2.960640E-05,4.95605E-03
-2.959680E-05,5.29785E-03
-2.958720E-05,5.00488E-03
-2.957760E-05,4.46777E-03
-2.956800E-05,4.12598E-03
-2.955840E-05,4.17480E-03
-2.954880E-05,4.37012E-03
-2.953920E-05,4.85840E-03
-2.952960E-05,5.00488E-03
-2.952000E-05,4.85840E-03
-2.951040E-05,4.71191E-03
-2.950080E-05,4.46777E-03
-2.949120E-05,4.41895E-03
-2.948160E-05,4.37012E-03
-2.947200E-05,4.46777E-03
-2.946240E-05,4.41895E-03
-2.945280E-05,4.22363E-03
-2.944320E-05,3.93066E-03
-2.943360E-05,4.02832E-03
-2.942400E-05,4.07715E-03
-2.941440E-05,5.00488E-03
-2.940480E-05,5.20020E-03
-2.939520E-05,5.10254E-03
-2.938560E-05,4.85840E-03
-2.937600E-05,4.22363E-03
-2.936640E-05,3.93066E-03
-2.935680E-05,4.22363E-03
-2.934720E-05,4.80957E-03
-2.933760E-05,5.15137E-03
-2.932800E-05,5.24902E-03
-2.931840E-05,5.00488E-03
-2.930880E-05,4.41895E-03
-2.929920E-05,4.17480E-03
-2.928960E-05,4.41895E-03
-2.928000E-05,4.66309E-03
-2.927040E-05,4.61426E-03
-2.926080E-05,4.41895E-03
-2.925120E-05,4.27246E-03
-2.924160E-05,4.27246E-03
-2.923200E-05,4.32129E-03
-2.922240E-05,5.10254E-03
-2.921280E-05,5.24902E-03
-2.920320E-05,5.00488E-03
-2.919360E-05,4.71191E-03
-2.918400E-05,4.12598E-03
-2.917440E-05,3.78418E-03
-2.916480E-05,4.17480E-03
-2.915520E-05,4.46777E-03
-2.914560E-05,5.00488E-03
-2.913600E-05,5.00488E-03
-2.912640E-05,4.80957E-03
-2.911680E-05,4.37012E-03
-2.910720E-05,4.12598E-03
-2.909760E-05,4.41895E-03
-2.908800E-05,4.76074E-03
-2.907840E-05,5.20020E-03
-2.906880E-05,5.54199E-03
-2.905920E-05,4.90723E-03
-2.904960E-05,4.61426E-03
-2.904000E-05,4.07715E-03
-2.903040E-05,4.37012E-03
-2.902080E-05,4.37012E-03
-2.901120E-05,4.66309E-03
-2.900160E-05,4.80957E-03
-2.899200E-05,4.66309E-03
-2.898240E-05,4.80957E-03
-2.897280E-05,4.66309E-03
-2.896320E-05,4.56543E-03
-2.895360E-05,4.76074E-03
-2.894400E-05,4.61426E-03
-2.893440E-05,4.56543E-03
-2.892480E-05,4.41895E-03
-2.891520E-05,4.46777E-03
-2.890560E-05,4.61426E-03
-2.889600E-05,4.85840E-03
-2.888640E-05,4.85840E-03
-2.887680E-05,4.71191E-03
-2.886720E-05,4.32129E-03
-2.885760E-05,4.12598E-03
-2.884800E-05,4.07715E-03
-2.883840E-05,4.46777E-03
-2.882880E-05,4.66309E-03
-2.881920E-05,4.90723E-03
-2.880960E-05,4.66309E-03
-2.880000E-05,4.46777E-03
-2.879040E-05,4.12598E-03
-2.878080E-05,4.07715E-03
-2.877120E-05,4.12598E-03
-2.876160E-05,4.76074E-03
-2.875200E-05,4.80957E-03
-2.874240E-05,5.20020E-03
-2.873280E-05,5.24902E-03
-2.872320E-05,5.20020E-03
-2.871360E-05,5.29785E-03
-2.870400E-05,4.95605E-03
-2.869440E-05,4.80957E-03
-2.868480E-05,4.61426E-03
-2.867520E-05,4.37012E-03
-2.866560E-05,4.17480E-03
-2.865600E-05,4.61426E-03
-2.864640E-05,5.00488E-03
-2.863680E-05,5.29785E-03
-2.862720E-05,5.15137E-03
-2.861760E-05,4.66309E-03
-2.860800E-05,4.41895E-03
-2.859840E-05,3.78418E-03
-2.858880E-05,4.07715E-03
-2.857920E-05,4.71191E-03
-2.856960E-05,5.44434E-03
-2.856000E-05,5.34668E-03
-2.855040E-05,5.29785E-03
-2.854080E-05,4.46777E-03
-2.853120E-05,3.93066E-03
-2.852160E-05,3.88184E-03
-2.851200E-05,4.12598E-03
-2.850240E-05,4.80957E-03
-2.849280E-05,5.34668E-03
-2.848320E-05,5.29785E-03
-2.847360E-05,5.49316E-03
-2.846400E-05,5.00488E-03
-2.845440E-05,4.85840E-03
-2.844480E-05,4.85840E-03
-2.843520E-05,4.56543E-03
-2.842560E-05,4.51660E-03
-2.841600E-05,4.46777E-03
-2.840640E-05,4.17480E-03
-2.839680E-05,4.51660E-03
-2.838720E-05,4.71191E-03
-2.837760E-05,5.00488E-03
-2.836800E-05,4.90723E-03
-2.835840E-05,4.76074E-03
-2.834880E-05,4.56543E-03
-2.833920E-05,4.37012E-03
-2.832960E-05,4.37012E-03
-2.832000E-05,4.85840E-03
-2.831040E-05,4.95605E-03
-2.830080E-05,5.00488E-03
-2.829120E-05,4.66309E-03
-2.828160E-05,4.17480E-03
-2.827200E-05,3.78418E-03
-2.826240E-05,4.17480E-03
-2.825280E-05,4.71191E-03
-2.824320E-05,5.44434E-03
-2.823360E-05,5.10254E-03
-2.822400E-05,4.85840E-03
-2.821440E-05,4.56543E-03
-2.820480E-05,4.66309E-03
-2.819520E-05,4.71191E-03
-2.818560E-05,5.15137E-03
-2.817600E-05,5.20020E-03
-2.816640E-05,4.90723E-03
-2.815680E-05,4.85840E-03
-2.814720E-05,4.41895E-03
-2.813760E-05,4.51660E-03
-2.812800E-05,5.00488E-03
-2.811840E-05,5.00488E-03
-2.810880E-05,4.95605E-03
-2.809920E-05,4.37012E-03
-2.808960E-05,4.12598E-03
-2.808000E-05,4.17480E-03
-2.807040E-05,4.71191E-03
-2.806080E-05,4.85840E-03
-2.805120E-05,5.05371E-03
-2.804160E-05,4.66309E-03
-2.803200E-05,4.90723E-03
-2.802240E-05,3.97949E-03
-2.801280E-05,4.56543E-03
-2.800320E-05,4.80957E-03
-2.799360E-05,5.15137E-03
-2.798400E-05,5.49316E-03
-2.797440E-05,5.05371E-03
-2.796480E-05,4.66309E-03
-2.795520E-05,4.37012E-03
-2.794560E-05,4.32129E-03
-2.793600E-05,4.71191E-03
-2.792640E-05,4.90723E-03
-2.791680E-05,4.90723E-03
-2.790720E-05,4.85840E-03
-2.789760E-05,4.71191E-03
-2.788800E-05,4.66309E-03
-2.787840E-05,4.56543E-03
-2.786880E-05,5.20020E-03
-2.785920E-05,5.59082E-03
-2.784960E-05,5.34668E-03
-2.784000E-05,4.71191E-03
-2.783040E-05,4.17480E-03
-2.782080E-05,3.93066E-03
-2.781120E-05,3.78418E-03
-2.780160E-05,4.32129E-03
-2.779200E-05,5.05371E-03
-2.778240E-05,5.39551E-03
-2.777280E-05,5.20020E-03
-2.776320E-05,5.00488E-03
-2.775360E-05,4.71191E-03
-2.774400E-05,4.66309E-03
-2.773440E-05,4.61426E-03
-2.772480E-05,4.80957E-03
-2.771520E-05,4.41895E-03
-2.770560E-05,4.51660E-03
-2.769600E-05,4.41895E-03
-2.768640E-05,4.76074E-03
-2.767680E-05,5.20020E-03
-2.766720E-05,5.20020E-03
-2.765760E-05,4.95605E-03
-2.764800E-05,4.56543E-03
-2.763840E-05,4.07715E-03
-2.762880E-05,4.22363E-03
-2.761920E-05,4.46777E-03
-2.760960E-05,4.95605E-03
-2.760000E-05,5.39551E-03
-2.759040E-05,5.54199E-03
-2.758080E-05,5.34668E-03
-2.757120E-05,5.00488E-03
-2.756160E-05,4.51660E-03
-2.755200E-05,4.66309E-03
-2.754240E-05,4.76074E-03
-2.753280E-05,5.00488E-03
-2.752320E-05,5.05371E-03
-2.751360E-05,5.34668E-03
-2.750400E-05,4.90723E-03
-2.749440E-05,4.85840E-03
-2.748480E-05,4.61426E-03
-2.747520E-05,4.76074E-03
-2.746560E-05,4.41895E-03
-2.745600E-05,3.93066E-03
-2.744640E-05,4.12598E-03
-2.743680E-05,4.27246E-03
-2.742720E-05,4.66309E-03
-2.741760E-05,5.10254E-03
-2.740800E-05,5.10254E-03
-2.739840E-05,5.10254E-03
-2.738880E-05,4.85840E-03
-2.737920E-05,4.66309E-03
-2.736960E-05,4.51660E-03
-2.736000E-05,5.15137E-03
-2.735040E-05,5.10254E-03
-2.734080E-05,5.10254E-03
-2.733120E-05,4.61426E-03
-2.732160E-05,4.02832E-03
-2.731200E-05,3.88184E-03
-2.730240E-05,4.17480E-03
-2.729280E-05,5.20020E-03
-2.728320E-05,5.59082E-03
-2.727360E-05,5.93262E-03
-2.726400E-05,5.63965E-03
-2.725440E-05,4.66309E-03
-2.724480E-05,4.17480E-03
-2.723520E-05,3.83301E-03
-2.722560E-05,3.93066E-03
-2.721600E-05,4.12598E-03
-2.720640E-05,4.80957E-03
-2.719680E-05,4.95605E-03
-2.718720E-05,5.00488E-03
-2.717760E-05,5.00488E-03
-2.716800E-05,5.05371E-03
-2.715840E-05,5.00488E-03
-2.714880E-05,4.76074E-03
-2.713920E-05,4.22363E-03
-2.712960E-05,4.12598E-03
-2.712000E-05,4.32129E-03
-2.711040E-05,4.80957E-03
-2.710080E-05,5.34668E-03
-2.709120E-05,5.54199E-03
-2.708160E-05,5.24902E-03
-2.707200E-05,4.80957E-03
-2.706240E-05,4.17480E-03
-2.705280E-05,3.97949E-03
-2.704320E-05,4.37012E-03
-2.703360E-05,5.05371E-03
-2.702400E-05,5.54199E-03
-2.701440E-05,5.63965E-03
-2.700480E-05,5.39551E-03
-2.699520E-05,5.20020E-03
-2.698560E-05,4.66309E-03
-2.697600E-05,4.51660E-03
-2.696640E-05,4.56543E-03
-2.695680E-05,4.37012E-03
-2.694720E-05,4.41895E-03
-2.693760E-05,4.27246E-03
-2.692800E-05,4.27246E-03
-2.691840E-05,4.76074E-03
-2.690880E-05,5.05371E-03
-2.689920E-05,5.29785E-03
-2.688960E-05,5.10254E-03
-2.688000E-05,4.56543E-03
-2.687040E-05,4.32129E-03
-2.686080E-05,4.12598E-03
-2.685120E-05,4.41895E-03
-2.684160E-05,5.05371E-03
-2.683200E-05,5.39551E-03
-2.682240E-05,5.73730E-03
-2.681280E-05,5.29785E-03
-2.680320E-05,4.85840E-03
-2.679360E-05,4.71191E-03
-2.678400E-05,4.80957E-03
-2.677440E-05,4.66309E-03
-2.676480E-05,4.80957E-03
-2.675520E-05,4.66309E-03
-2.674560E-05,4.27246E-03
-2.673600E-05,4.27246E-03
-2.672640E-05,4.61426E-03
-2.671680E-05,5.10254E-03
-2.670720E-05,5.54199E-03
-2.669760E-05,5.44434E-03
-2.668800E-05,4.90723E-03
-2.667840E-05,4.27246E-03
-2.666880E-05,3.78418E-03
-2.665920E-05,3.97949E-03
-2.664960E-05,4.71191E-03
-2.664000E-05,5.05371E-03
-2.663040E-05,5.24902E-03
-2.662080E-05,5.05371E-03
-2.661120E-05,4.37012E-03
-2.660160E-05,4.22363E-03
-2.659200E-05,4.51660E-03
-2.658240E-05,4.80957E-03
-2.657280E-05,5.10254E-03
-2.656320E-05,5.29785E-03
-2.655360E-05,5.00488E-03
-2.654400E-05,4.71191E-03
-2.653440E-05,4.51660E-03
-2.652480E-05,4.90723E-03
-2.651520E-05,5.05371E-03
-2.650560E-05,5.05371E-03
-2.649600E-05,4.85840E-03
-2.648640E-05,4.56543E-03
-2.647680E-05,4.32129E-03
-2.646720E-05,4.66309E-03
-2.645760E-05,4.71191E-03
-2.644800E-05,5.39551E-03
-2.643840E-05,5.29785E-03
-2.642880E-05,4.90723E-03
-2.641920E-05,4.71191E-03
-2.640960E-05,4.66309E-03
-2.640000E-05,4.71191E-03
-2.639040E-05,4.90723E-03
-2.638080E-05,5.24902E-03
-2.637120E-05,5.05371E-03
-2.636160E-05,4.71191E-03
-2.635200E-05,4.56543E-03
-2.634240E-05,4.22363E-03
-2.633280E-05,4.61426E-03
-2.632320E-05,4.80957E-03
-2.631360E-05,4.95605E-03
-2.630400E-05,5.34668E-03
-2.629440E-05,4.76074E-03
-2.628480E-05,4.51660E-03
-2.627520E-05,4.12598E-03
-2.626560E-05,4.12598E-03
-2.625600E-05,4.46777E-03
-2.624640E-05,4.80957E-03
-2.623680E-05,4.90723E-03
-2.622720E-05,5.10254E-03
-2.621760E-05,5.10254E-03
-2.620800E-05,5.20020E-03
-2.619840E-05,5.24902E-03
-2.618880E-05,5.10254E-03
-2.617920E-05,4.76074E-03
-2.616960E-05,4.41895E-03
-2.616000E-05,4.32129E-03
-2.615040E-05,4.66309E-03
-2.614080E-05,4.90723E-03
-2.613120E-05,5.24902E-03
-2.612160E-05,5.44434E-03
-2.611200E-05,4.95605E-03
-2.610240E-05,4.17480E-03
-2.609280E-05,4.07715E-03
-2.608320E-05,4.37012E-03
-2.607360E-05,5.05371E-03
-2.606400E-05,5.54199E-03
-2.605440E-05,5.73730E-03
-2.604480E-05,5.34668E-03
-2.603520E-05,4.90723E-03
-2.602560E-05,3.93066E-03
-2.601600E-05,3.73535E-03
-2.600640E-05,4.22363E-03
-2.599680E-05,4.61426E-03
-2.598720E-05,5.00488E-03
-2.597760E-05,5.34668E-03
-2.596800E-05,5.39551E-03
-2.595840E-05,5.44434E-03
-2.594880E-05,5.29785E-03
-2.593920E-05,5.00488E-03
-2.592960E-05,4.71191E-03
-2.592000E-05,4.66309E-03
-2.591040E-05,4.51660E-03
-2.590080E-05,4.46777E-03
-2.589120E-05,4.80957E-03
-2.588160E-05,5.05371E-03
-2.587200E-05,5.24902E-03
-2.586240E-05,5.49316E-03
-2.585280E-05,4.95605E-03
-2.584320E-05,4.66309E-03
-2.583360E-05,4.41895E-03
-2.582400E-05,4.61426E-03
-2.581440E-05,5.00488E-03
-2.580480E-05,5.39551E-03
-2.579520E-05,5.34668E-03
-2.578560E-05,4.80957E-03
-2.577600E-05,4.37012E-03
-2.576640E-05,4.17480E-03
-2.575680E-05,4.12598E-03
-2.574720E-05,4.61426E-03
-2.573760E-05,4.66309E-03
-2.572800E-05,4.85840E-03
-2.571840E-05,4.85840E-03
-2.570880E-05,4.85840E-03
-2.569920E-05,5.00488E-03
-2.568960E-05,5.10254E-03
-2.568000E-05,5.20020E-03
-2.567040E-05,5.39551E-03
-2.566080E-05,5.10254E-03
-2.565120E-05,4.85840E-03
-2.564160E-05,4.95605E-03
-2.563200E-05,5.00488E-03
-2.562240E-05,5.10254E-03
-2.561280E-05,5.49316E-03
-2.560320E-05,5.29785E-03
-2.559360E-05,4.76074E-03
-2.558400E-05,4.41895E-03
-2.557440E-05,4.22363E-03
-2.556480E-05,4.66309E-03
-2.555520E-05,5.20020E-03
-2.554560E-05,5.15137E-03
-2.553600E-05,5.10254E-03
-2.552640E-05,4.61426E-03
-2.551680E-05,4.32129E-03
-2.550720E-05,4.51660E-03
-2.549760E-05,5.05371E-03
-2.548800E-05,5.49316E-03
-2.547840E-05,5.59082E-03
-2.546880E-05,5.20020E-03
-2.545920E-05,4.80957E-03
-2.544960E-05,4.37012E-03
-2.544000E-05,4.46777E-03
-2.543040E-05,4.66309E-03
-2.542080E-05,5.39551E-03
-2.541120E-05,5.34668E-03
-2.540160E-05,5.20020E-03
-2.539200E-05,4.85840E-03
-2.538240E-05,4.80957E-03
-2.537280E-05,5.00488E-03
-2.536320E-05,5.34668E-03
-2.535360E-05,5.34668E-03
-2.534400E-05,5.39551E-03
-2.533440E-05,4.80957E-03
-2.532480E-05,4.41895E-03
-2.531520E-05,4.02832E-03
-2.530560E-05,4.46777E-03
-2.529600E-05,4.85840E-03
-2.528640E-05,5.34668E-03
-2.527680E-05,5.05371E-03
-2.526720E-05,5.00488E-03
-2.525760E-05,4.76074E-03
-2.524800E-05,4.66309E-03
-2.523840E-05,4.61426E-03
-2.522880E-05,4.80957E-03
-2.521920E-05,5.20020E-03
-2.520960E-05,5.05371E-03
-2.520000E-05,4.71191E-03
-2.519040E-05,4.51660E-03
-2.518080E-05,4.51660E-03
-2.517120E-05,5.10254E-03
-2.516160E-05,5.20020E-03
-2.515200E-05,5.05371E-03
-2.514240E-05,5.00488E-03
-2.513280E-05,4.46777E-03
-2.512320E-05,4.27246E-03
-2.511360E-05,4.46777E-03
-2.510400E-05,4.85840E-03
-2.509440E-05,5.39551E-03
-2.508480E-05,5.68848E-03
-2.507520E-05,5.59082E-03
-2.506560E-05,4.71191E-03
-2.505600E-05,4.56543E-03
-2.504640E-05,4.37012E-03
-2.503680E-05,4.66309E-03
-2.502720E-05,5.10254E-03
-2.501760E-05,5.15137E-03
-2.500800E-05,5.49316E-03
-2.499840E-05,5.63965E-03
-2.498880E-05,5.54199E-03
-2.497920E-05,5.29785E-03
-2.496960E-05,4.80957E-03
-2.496000E-05,4.66309E-03
-2.495040E-05,4.27246E-03
-2.494080E-05,4.07715E-03
-2.493120E-05,4.37012E-03
-2.492160E-05,5.15137E-03
-2.491200E-05,5.68848E-03
-2.490240E-05,5.34668E-03
-2.489280E-05,5.29785E-03
-2.488320E-05,4.71191E-03
-2.487360E-05,4.71191E-03
-2.486400E-05,4.71191E-03
-2.485440E-05,4.61426E-03
-2.484480E-05,5.49316E-03
-2.483520E-05,5.20020E-03
-2.482560E-05,4.85840E-03
-2.481600E-05,4.46777E-03
-2.480640E-05,4.37012E-03
-2.479680E-05,4.51660E-03
-2.478720E-05,4.80957E-03
-2.477760E-05,5.34668E-03
-2.476800E-05,5.93262E-03
-2.475840E-05,5.73730E-03
-2.474880E-05,5.29785E-03
-2.473920E-05,4.61426E-03
-2.472960E-05,4.27246E-03
-2.472000E-05,4.46777E-03
-2.471040E-05,4.90723E-03
-2.470080E-05,5.00488E-03
-2.469120E-05,5.10254E-03
-2.468160E-05,4.85840E-03
-2.467200E-05,5.00488E-03
-2.466240E-05,4.85840E-03
-2.465280E-05,5.29785E-03
-2.464320E-05,4.80957E-03
-2.463360E-05,4.61426E-03
-2.462400E-05,4.56543E-03
-2.461440E-05,4.61426E-03
-2.460480E-05,4.71191E-03
-2.459520E-05,5.34668E-03
-2.458560E-05,5.63965E-03
-2.457600E-05,5.34668E-03
-2.456640E-05,4.95605E-03
-2.455680E-05,4.12598E-03
-2.454720E-05,4.17480E-03
-2.453760E-05,4.27246E-03
-2.452800E-05,4.76074E-03
-2.451840E-05,5.59082E-03
-2.450880E-05,6.03027E-03
-2.449920E-05,5.88379E-03
-2.448960E-05,5.34668E-03
-2.448000E-05,5.20020E-03
-2.447040E-05,4.85840E-03
-2.446080E-05,4.76074E-03
-2.445120E-05,4.61426E-03
-2.444160E-05,4.46777E-03
-2.443200E-05,4.56543E-03
-2.442240E-05,4.76074E-03
-2.441280E-05,4.90723E-03
-2.440320E-05,5.44434E-03
-2.439360E-05,5.34668E-03
-2.438400E-05,5.15137E-03
-2.437440E-05,4.46777E-03
-2.436480E-05,4.27246E-03
-2.435520E-05,4.07715E-03
-2.434560E-05,4.71191E-03
-2.433600E-05,5.05371E-03
-2.432640E-05,5.68848E-03
-2.431680E-05,5.68848E-03
-2.430720E-05,5.59082E-03
-2.429760E-05,5.05371E-03
-2.428800E-05,4.66309E-03
-2.427840E-05,4.61426E-03
-2.426880E-05,4.95605E-03
-2.425920E-05,5.24902E-03
-2.424960E-05,5.10254E-03
-2.424000E-05,4.61426E-03
-2.423040E-05,4.51660E-03
-2.422080E-05,4.80957E-03
-2.421120E-05,5.44434E-03
-2.420160E-05,5.34668E-03
-2.419200E-05,5.39551E-03
-2.418240E-05,4.90723E-03
-2.417280E-05,4.80957E-03
-2.416320E-05,3.97949E-03
-2.415360E-05,4.32129E-03
-2.414400E-05,4.66309E-03
-2.413440E-05,5.29785E-03
-2.412480E-05,5.34668E-03
-2.411520E-05,5.24902E-03
-2.410560E-05,4.76074E-03
-2.409600E-05,4.51660E-03
-2.408640E-05,4.61426E-03
-2.407680E-05,4.80957E-03
-2.406720E-05,5.00488E-03
-2.405760E-05,5.15137E-03
-2.404800E-05,5.05371E-03
-2.403840E-05,4.85840E-03
-2.402880E-05,4.85840E-03
-2.401920E-05,5.05371E-03
-2.400960E-05,5.44434E-03
-2.400000E-05,5.63965E-03
-2.399040E-05,5.10254E-03
-2.398080E-05,4.71191E-03
-2.397120E-05,4.56543E-03
-2.396160E-05,4.46777E-03
-2.395200E-05,4.85840E-03
-2.394240E-05,5.49316E-03
-2.393280E-05,5.59082E-03
-2.392320E-05,5.59082E-03
-2.391360E-05,4.95605E-03
-2.390400E-05,4.56543E-03
-2.389440E-05,4.51660E-03
-2.388480E-05,4.66309E-03
-2.387520E-05,5.29785E-03
-2.386560E-05,5.34668E-03
-2.385600E-05,5.00488E-03
-2.384640E-05,4.80957E-03
-2.383680E-05,4.56543E-03
-2.382720E-05,4.71191E-03
-2.381760E-05,5.20020E-03
-2.380800E-05,5.29785E-03
-2.379840E-05,5.34668E-03
-2.378880E-05,5.34668E-03
-2.377920E-05,4.66309E-03
-2.376960E-05,4.37012E-03
-2.376000E-05,4.37012E-03
-2.375040E-05,4.51660E-03
-2.374080E-05,4.76074E-03
-2.373120E-05,4.71191E-03
-2.372160E-05,5.10254E-03
-2.371200E-05,5.15137E-03
-2.370240E-05,5.20020E-03
-2.369280E-05,5.34668E-03
-2.368320E-05,5.10254E-03
-2.367360E-05,4.85840E-03
-2.366400E-05,4.51660E-03
-2.365440E-05,4.61426E-03
