in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.97E+02,9.120E+02,-6.217E+01,-1.471E+02,5.000E+00
1.98E+02,9.333E+02,-6.209E+01,-1.471E+02,5.000E+00
1.99E+02,9.550E+02,-6.192E+01,-1.478E+02,5.000E+00
2.00E+02,9.772E+02,-6.184E+01,-1.481E+02,5.000E+00
2.01E+02,1.000E+03,-6.179E+01,-1.482E+02,5.000E+00
2.02E+02,1.023E+03,-6.162E+01,-1.483E+02,5.000E+00
2.03E+02,1.047E+03,-6.161E+01,-1.486E+02,5.000E+00
2.04E+02,1.072E+03,-6.149E+01,-1.493E+02,5.000E+00
2.05E+02,1.096E+03,-6.141E+01,-1.493E+02,5.000E+00
2.06E+02,1.122E+03,-6.139E+01,-1.492E+02,5.000E+00
2.07E+02,1.148E+03,-6.129E+01,-1.496E+02,5.000E+00
2.08E+02,1.175E+03,-6.125E+01,-1.498E+02,5.000E+00
2.09E+02,1.202E+03,-6.117E+01,-1.500E+02,5.000E+00
2.10E+02,1.230E+03,-6.107E+01,-1.506E+02,5.000E+00
2.11E+02,1.259E+03,-6.097E+01,-1.508E+02,5.000E+00
2.12E+02,1.288E+03,-6.090E+01,-1.513E+02,5.000E+00
2.13E+02,1.318E+03,-6.085E+01,-1.513E+02,5.000E+00
2.14E+02,1.349E+03,-6.076E+01,-1.515E+02,5.000E+00
2.15E+02,1.380E+03,-6.074E+01,-1.518E+02,5.000E+00
2.16E+02,1.413E+03,-6.061E+01,-1.519E+02,5.000E+00
2.17E+02,1.445E+03,-6.054E+01,-1.525E+02,5.000E+00
2.18E+02,1.479E+03,-6.044E+01,-1.530E+02,5.000E+00
2.19E+02,1.514E+03,-6.040E+01,-1.529E+02,5.000E+00
2.20E+02,1.549E+03,-6.032E+01,-1.535E+02,5.000E+00
2.21E+02,1.585E+03,-6.025E+01,-1.534E+02,5.000E+00
2.22E+02,1.622E+03,-6.021E+01,-1.538E+02,5.000E+00
2.23E+02,1.660E+03,-6.016E+01,-1.541E+02,5.000E+00
2.24E+02,1.698E+03,-6.007E+01,-1.546E+02,5.000E+00
2.25E+02,1.738E+03,-6.003E+01,-1.546E+02,5.000E+00
2.26E+02,1.778E+03,-5.994E+01,-1.547E+02,5.000E+00
2.27E+02,1.820E+03,-5.993E+01,-1.552E+02,5.000E+00
2.28E+02,1.862E+03,-5.981E+01,-1.557E+02,5.000E+00
2.29E+02,1.905E+03,-5.976E+01,-1.562E+02,5.000E+00
2.30E+02,1.950E+03,-5.969E+01,-1.563E+02,5.000E+00
2.31E+02,1.995E+03,-5.967E+01,-1.566E+02,5.000E+00
2.32E+02,2.042E+03,-5.956E+01,-1.569E+02,5.000E+00
2.33E+02,2.089E+03,-5.955E+01,-1.572E+02,5.000E+00
2.34E+02,2.138E+03,-5.947E+01,-1.577E+02,5.000E+00
2.35E+02,2.188E+03,-5.942E+01,-1.579E+02,5.000E+00
2.36E+02,2.239E+03,-5.935E+01,-1.581E+02,5.000E+00
2.37E+02,2.291E+03,-5.935E+01,-1.585E+02,5.000E+00
2.38E+02,2.344E+03,-5.927E+01,-1.586E+02,5.000E+00
2.39E+02,2.399E+03,-5.918E+01,-1.588E+02,5.000E+00
2.40E+02,2.455E+03,-5.913E+01,-1.596E+02,5.000E+00
2.41E+02,2.512E+03,-5.913E+01,-1.599E+02,5.000E+00
2.42E+02,2.570E+03,-5.907E+01,-1.603E+02,5.000E+00
2.43E+02,2.630E+03,-5.900E+01,-1.605E+02,5.000E+00
2.44E+02,2.692E+03,-5.899E+01,-1.606E+02,5.000E+00
2.45E+02,2.754E+03,-5.890E+01,-1.611E+02,5.000E+00
2.46E+02,2.818E+03,-5.882E+01,-1.614E+02,5.000E+00
