Sensor,Time,ADC_readings,Frequency,Magnitude,DC_offset
1,0.49683698296837,0,NaN,NaN,NaN
1,0.497323600973236,0,NaN,NaN,NaN
1,0.497810218978102,0,NaN,NaN,NaN
6,0,0,0,0.0113607126900089,0
6,0.00048661800486618,0,2.0068359375,0.0431329809546458,NaN
6,0.00097323600973236,0,4.013671875,0.0700897981460993,NaN
6,0.00145985401459854,0,6.0205078125,0.0813950532182743,NaN
6,0.00194647201946472,0,8.02734375,0.0454866097810484,NaN
6,0.0024330900243309,0,10.0341796875,0.0263653503026572,NaN
6,0.00291970802919708,0,12.041015625,0.0490280904833787,NaN
6,0.00340632603406326,0,14.0478515625,0.078753487232406,NaN
6,0.00389294403892944,0,16.0546875,0.103057861223195,NaN
6,0.00437956204379562,0,18.0615234375,0.0521364675309482,NaN
6,0.0048661800486618,0,20.068359375,0.0517120513855425,NaN
6,0.00535279805352798,0,22.0751953125,0.063323372144452,NaN
6,0.00583941605839416,0,24.08203125,0.0287470706630476,NaN
6,0.00632603406326034,0,26.0888671875,0.0464165477652157,NaN
6,0.00681265206812652,0,28.095703125,0.0368439943281491,NaN
6,0.0072992700729927,0,30.1025390625,0.0212932397807811,NaN
6,0.00778588807785888,0,32.109375,0.0236399562647931,NaN
6,0.00827250608272506,0,34.1162109375,0.0362065815688023,NaN
6,0.00875912408759124,0,36.123046875,0.0219228766311298,NaN
6,0.00924574209245742,0,38.1298828125,0.0335666211343262,NaN
6,0.0097323600973236,0,40.13671875,0.00647670470052723,NaN
6,0.0102189781021898,0,42.1435546875,0.0199079570953592,NaN
6,0.010705596107056,0,44.150390625,0.0221633687923349,NaN
6,0.0111922141119221,0,46.1572265625,0.0266289507109837,NaN
6,0.0116788321167883,0,48.1640625,0.0253553270740924,NaN
6,0.0121654501216545,0,50.1708984375,0.0301116398631182,NaN
6,0.0126520681265207,0,52.177734375,0.0532824297158317,NaN
6,0.0131386861313869,0,54.1845703125,0.0558131284560715,NaN
6,0.013625304136253,0,56.19140625,0.0168124364719959,NaN
6,0.0141119221411192,0,58.1982421875,0.0834851695770929,NaN
6,0.0145985401459854,0,60.205078125,0.0766967415437037,NaN
6,0.0150851581508516,0,62.2119140625,0.0458746791420069,NaN
6,0.0155717761557178,0,64.21875,0.0735835346744167,NaN
6,0.0160583941605839,0,66.2255859375,0.100169203410453,NaN
6,0.0165450121654501,0,68.232421875,0.0306035654454834,NaN
6,0.0170316301703163,0,70.2392578125,0.0687906086634075,NaN
6,0.0175182481751825,0,72.24609375,0.0930629873313495,NaN
6,0.0180048661800487,0,74.2529296875,0.0262302659899447,NaN
6,0.0184914841849148,0,76.259765625,0.0670330844292075,NaN
6,0.018978102189781,0,78.2666015625,0.0593280441415029,NaN
6,0.0194647201946472,0,80.2734375,0.0706791565320433,NaN
6,0.0199513381995134,0,82.2802734375,0.0618534264046632,NaN
6,0.0204379562043796,0,84.287109375,0.0122071135567184,NaN
6,0.0209245742092457,0,86.2939453125,0.0574560776553485,NaN
6,0.0214111922141119,0,88.30078125,0.0745795570751547,NaN
6,0.0218978102189781,0,90.3076171875,0.0620212815651645,NaN
6,0.0223844282238443,0,92.314453125,0.0580409949456387,NaN
6,0.0228710462287105,0,94.3212890625,0.0646927991830566,NaN
6,0.0233576642335766,0,96.328125,0.0578758596043637,NaN
6,0.0238442822384428,0,98.3349609375,0.0427811507843903,NaN
6,0.024330900243309,0,100.341796875,0.0402354773410169,NaN
6,0.0248175182481752,0,102.3486328125,0.0427685209297214,NaN
6,0.0253041362530414,0,104.35546875,0.0537901289990991,NaN
6,0.0257907542579075,0,106.3623046875,0.0280058894874244,NaN
6,0.0262773722627737,0,108.369140625,0.0504064242590773,NaN
6,0.0267639902676399,0,110.3759765625,0.0920861769134379,NaN
6,0.0272506082725061,0,112.3828125,0.122173855654345,NaN
6,0.0277372262773723,0,114.3896484375,0.132026689344419,NaN
6,0.0282238442822384,0,116.396484375,0.117908793886695,NaN
6,0.0287104622871046,0,118.4033203125,0.0920687461455034,NaN
6,0.0291970802919708,0,120.41015625,0.0572582394982023,NaN
6,0.029683698296837,0,122.4169921875,0.117142710085314,NaN
6,0.0301703163017032,0,124.423828125,0.0952294023119505,NaN
6,0.0306569343065693,0,126.4306640625,0.0499536066999942,NaN
6,0.0311435523114355,0,128.4375,0.0924498320774517,NaN
6,0.0316301703163017,0,130.4443359375,0.0856644470927834,NaN
6,0.0321167883211679,0,132.451171875,0.044515430428675,NaN
6,0.0326034063260341,0,134.4580078125,0.0392109679063706,NaN
6,0.0330900243309002,0,136.46484375,0.048676869054352,NaN
6,0.0335766423357664,0,138.4716796875,0.0378431798623779,NaN
6,0.0340632603406326,0,140.478515625,0.0171596592014567,NaN
6,0.0345498783454988,0,142.4853515625,0.0330547216842226,NaN
6,0.035036496350365,0,144.4921875,0.0574282943221576,NaN
6,0.0355231143552311,0,146.4990234375,0.0726040878523773,NaN
6,0.0360097323600973,0,148.505859375,0.0680753098137937,NaN
6,0.0364963503649635,0,150.5126953125,0.0240942498945296,NaN
6,0.0369829683698297,0,152.51953125,0.0529349857956012,NaN
6,0.0374695863746959,0,154.5263671875,0.0454633806551603,NaN
6,0.037956204379562,0,156.533203125,0.0339135087464642,NaN
6,0.0384428223844282,0,158.5400390625,0.0342666591616759,NaN
6,0.0389294403892944,0,160.546875,0.0367638947900014,NaN
6,0.0394160583941606,0,162.5537109375,0.0165548084472142,NaN
6,0.0399026763990268,0,164.560546875,0.0446762227769347,NaN
6,0.0403892944038929,0,166.5673828125,0.0444020885188691,NaN
6,0.0408759124087591,0,168.57421875,0.0268135317384359,NaN
6,0.0413625304136253,0,170.5810546875,0.0643768274991592,NaN
6,0.0418491484184915,0,172.587890625,0.0720125278754959,NaN
6,0.0423357664233577,0,174.5947265625,0.0324099445775338,NaN
6,0.0428223844282238,0,176.6015625,0.0183937772684128,NaN
6,0.04330900243309,0,178.6083984375,0.0291433209611135,NaN
6,0.0437956204379562,0,180.615234375,0.0678513400178718,NaN
6,0.0442822384428224,0,182.6220703125,0.0602038678320526,NaN
6,0.0447688564476886,0,184.62890625,0.0815526600665386,NaN
6,0.0452554744525547,0,186.6357421875,0.0389456861933784,NaN
6,0.0457420924574209,0,188.642578125,0.0711614359321849,NaN
6,0.0462287104622871,0,190.6494140625,0.0475178193488675,NaN
6,0.0467153284671533,0,192.65625,0.0636555184365332,NaN
6,0.0472019464720195,0,194.6630859375,0.0843175430536128,NaN
6,0.0476885644768856,0,196.669921875,0.0796937656752512,NaN
6,0.0481751824817518,0,198.6767578125,0.0421939605387443,NaN
6,0.048661800486618,0,200.68359375,0.0674555941224509,NaN
6,0.0491484184914842,0,202.6904296875,0.0415773112608198,NaN
6,0.0496350364963504,0,204.697265625,0.0417789181068372,NaN
6,0.0501216545012165,0,206.7041015625,0.0233436366728314,NaN
6,0.0506082725060827,0,208.7109375,0.0266504073790386,NaN
6,0.0510948905109489,0,210.7177734375,0.0435690130825004,NaN
6,0.0515815085158151,0,212.724609375,0.0915343477066262,NaN
6,0.0520681265206813,0,214.7314453125,0.0655020783405575,NaN
6,0.0525547445255474,0,216.73828125,0.0613212061286184,NaN
6,0.0530413625304136,0,218.7451171875,0.0305540620799224,NaN
6,0.0535279805352798,0,220.751953125,0.0261522001700058,NaN
6,0.054014598540146,0,222.7587890625,0.0149133656460229,NaN
6,0.0545012165450122,0,224.765625,0.0270608541695806,NaN
6,0.0549878345498783,0,226.7724609375,0.0203136277868055,NaN
6,0.0554744525547445,0,228.779296875,0.0201607217811246,NaN
6,0.0559610705596107,0,230.7861328125,0.0388371646620769,NaN
6,0.0564476885644769,0,232.79296875,0.0554086005396006,NaN
6,0.0569343065693431,0,234.7998046875,0.0519768946967112,NaN
6,0.0574209245742092,0,236.806640625,0.0495807604679808,NaN
6,0.0579075425790754,0,238.8134765625,0.0395373372923276,NaN
6,0.0583941605839416,0,240.8203125,0.0670081439759769,NaN
6,0.0588807785888078,0,242.8271484375,0.127375843000522,NaN
6,0.059367396593674,0,244.833984375,0.0639349904889418,NaN
6,0.0598540145985401,0,246.8408203125,0.0157633628169016,NaN
6,0.0603406326034063,0,248.84765625,0.0634226236744462,NaN
6,0.0608272506082725,0,250.8544921875,0.0917182200329713,NaN
6,0.0613138686131387,0,252.861328125,0.0624095709200172,NaN
6,0.0618004866180049,0,254.8681640625,0.252334323819568,NaN
6,0.062287104622871,0,256.875,0.17413848263796,NaN
6,0.0627737226277372,0,258.8818359375,0.0373553584974319,NaN
6,0.0632603406326034,0,260.888671875,0.0484282495301699,NaN
6,0.0637469586374696,0,262.8955078125,0.028409135275633,NaN
6,0.0642335766423358,0,264.90234375,0.0501813656123478,NaN
6,0.0647201946472019,0,266.9091796875,0.0851999803541973,NaN
6,0.0652068126520681,0,268.916015625,0.0844840026770646,NaN
6,0.0656934306569343,0,270.9228515625,0.0641598111031881,NaN
6,0.0661800486618005,0,272.9296875,0.0675646264423166,NaN
6,0.0666666666666667,0,274.9365234375,0.0527726039552408,NaN
6,0.0671532846715329,0,276.943359375,0.0384497312592294,NaN
6,0.067639902676399,0,278.9501953125,0.057877819623051,NaN
6,0.0681265206812652,0,280.95703125,0.0301232800755162,NaN
6,0.0686131386861314,0,282.9638671875,0.0256385392676739,NaN
6,0.0690997566909976,0,284.970703125,0.0482669605731316,NaN
6,0.0695863746958637,0,286.9775390625,0.0220925492860579,NaN
6,0.0700729927007299,0,288.984375,0.0551770868544016,NaN
6,0.0705596107055961,0,290.9912109375,0.0257452004234144,NaN
6,0.0710462287104623,0,292.998046875,0.0225431548232278,NaN
6,0.0715328467153285,0,295.0048828125,0.0376679578371823,NaN
6,0.0720194647201946,0,297.01171875,0.0382368694716353,NaN
6,0.0725060827250608,0,299.0185546875,0.032713800624648,NaN
6,0.072992700729927,0,301.025390625,0.0450000665000645,NaN
6,0.0734793187347932,0,303.0322265625,0.0234217032161073,NaN
6,0.0739659367396594,0,305.0390625,0.0363273988955637,NaN
6,0.0744525547445255,0,307.0458984375,0.0329558481211503,NaN
6,0.0749391727493917,0,309.052734375,0.0252202910874361,NaN
6,0.0754257907542579,0,311.0595703125,0.0215171029780013,NaN
6,0.0759124087591241,0,313.06640625,0.0383626375323102,NaN
6,0.0763990267639903,0,315.0732421875,0.0520842060112895,NaN
6,0.0768856447688565,0,317.080078125,0.0575636290581973,NaN
6,0.0773722627737226,0,319.0869140625,0.155894767834866,NaN
6,0.0778588807785888,0,321.09375,0.201876896925935,NaN
6,0.078345498783455,0,323.1005859375,0.0759673367933495,NaN
6,0.0788321167883212,0,325.107421875,0.0100222657416387,NaN
6,0.0793187347931874,0,327.1142578125,0.0123439903131851,NaN
6,0.0798053527980535,0,329.12109375,0.0163766053876513,NaN
6,0.0802919708029197,0,331.1279296875,0.0369590066093343,NaN
6,0.0807785888077859,0,333.134765625,0.0225187310935383,NaN
6,0.0812652068126521,0,335.1416015625,0.044770416951605,NaN
6,0.0817518248175182,0,337.1484375,0.0565438155018688,NaN
6,0.0822384428223844,0,339.1552734375,0.0118958826929347,NaN
6,0.0827250608272506,0,341.162109375,0.0548030053981045,NaN
6,0.0832116788321168,0,343.1689453125,0.0848706818669942,NaN
6,0.083698296836983,0,345.17578125,0.0547722637352153,NaN
6,0.0841849148418491,0,347.1826171875,0.0261298787923754,NaN
6,0.0846715328467153,0,349.189453125,0.0211048684310282,NaN
6,0.0851581508515815,0,351.1962890625,0.0296305866597079,NaN
6,0.0856447688564477,0,353.203125,0.0611890837199847,NaN
6,0.0861313868613139,0,355.2099609375,0.0872358199209454,NaN
6,0.08661800486618,0,357.216796875,0.0357817757663038,NaN
6,0.0871046228710462,0,359.2236328125,0.057101925075124,NaN
6,0.0875912408759124,0,361.23046875,0.0169639088929449,NaN
6,0.0880778588807786,0,363.2373046875,0.0680539995532928,NaN
6,0.0885644768856448,0,365.244140625,0.0429823672568139,NaN
6,0.089051094890511,0,367.2509765625,0.00734210261416826,NaN
6,0.0895377128953771,0,369.2578125,0.0233628667052005,NaN
6,0.0900243309002433,0,371.2646484375,0.0390494128890875,NaN
6,0.0905109489051095,0,373.271484375,0.0500778740356899,NaN
6,0.0909975669099757,0,375.2783203125,0.0298358811744701,NaN
6,0.0914841849148419,0,377.28515625,0.0435688793267874,NaN
6,0.091970802919708,0,379.2919921875,0.106384867101874,NaN
6,0.0924574209245742,0,381.298828125,0.070792125038023,NaN
6,0.0929440389294404,0,383.3056640625,0.00361554556005815,NaN
6,0.0934306569343066,0,385.3125,0.0621194581596453,NaN
6,0.0939172749391727,0,387.3193359375,0.0723417384041742,NaN
6,0.0944038929440389,0,389.326171875,0.0448032073791545,NaN
6,0.0948905109489051,0,391.3330078125,0.0385713933923802,NaN
6,0.0953771289537713,0,393.33984375,0.0306498739714484,NaN
6,0.0958637469586375,0,395.3466796875,0.0279744033714727,NaN
6,0.0963503649635036,0,397.353515625,0.0364400547062505,NaN
6,0.0968369829683698,0,399.3603515625,0.0476419225973051,NaN
6,0.097323600973236,0,401.3671875,0.0271374396653397,NaN
6,0.0978102189781022,0,403.3740234375,0.0396129185630775,NaN
6,0.0982968369829684,0,405.380859375,0.0127368691590776,NaN
6,0.0987834549878345,0,407.3876953125,0.0118457108876918,NaN
6,0.0992700729927007,0,409.39453125,0.00823415001657514,NaN
6,0.0997566909975669,0,411.4013671875,0.014979001870466,NaN
6,0.100243309002433,0,413.408203125,0.0507873042141201,NaN
6,0.100729927007299,0,415.4150390625,0.0501461464832362,NaN
6,0.101216545012165,0,417.421875,0.0386629095719866,NaN
6,0.101703163017032,0,419.4287109375,0.0267433043410158,NaN
6,0.102189781021898,0,421.435546875,0.0530647718921899,NaN
6,0.102676399026764,0,423.4423828125,0.0247502848054138,NaN
6,0.10316301703163,0,425.44921875,0.0813320707065508,NaN
6,0.103649635036496,0,427.4560546875,0.0677012103327652,NaN
6,0.104136253041363,0,429.462890625,0.0208526953612018,NaN
6,0.104622871046229,0,431.4697265625,0.0423193167248876,NaN
6,0.105109489051095,0,433.4765625,0.0563173536751864,NaN
6,0.105596107055961,0,435.4833984375,0.0133709263603117,NaN
6,0.106082725060827,0,437.490234375,0.0194895994873418,NaN
6,0.106569343065693,0,439.4970703125,0.0178729527092855,NaN
6,0.10705596107056,0,441.50390625,0.0258670630027439,NaN
6,0.107542579075426,0,443.5107421875,0.022319726410194,NaN
6,0.108029197080292,0,445.517578125,0.0241056279704063,NaN
6,0.108515815085158,0,447.5244140625,0.0327464851510793,NaN
6,0.109002433090024,0,449.53125,0.0332032634142268,NaN
6,0.109489051094891,0,451.5380859375,0.0591884596105287,NaN
6,0.109975669099757,0,453.544921875,0.0462389489543526,NaN
6,0.110462287104623,0,455.5517578125,0.0609938556755262,NaN
6,0.110948905109489,0,457.55859375,0.0353152345731843,NaN
6,0.111435523114355,0,459.5654296875,0.0244156072559887,NaN
6,0.111922141119221,0,461.572265625,0.0699950137491114,NaN
6,0.112408759124088,0,463.5791015625,0.0783632099151176,NaN
6,0.112895377128954,0,465.5859375,0.0258165300085465,NaN
6,0.11338199513382,0,467.5927734375,0.0139414173015493,NaN
6,0.113868613138686,0,469.599609375,0.02629933840034,NaN
6,0.114355231143552,0,471.6064453125,0.0641127975359111,NaN
6,0.114841849148418,0,473.61328125,0.0953064885401812,NaN
6,0.115328467153285,0,475.6201171875,0.0757635257910681,NaN
6,0.115815085158151,0,477.626953125,0.0236918839472552,NaN
6,0.116301703163017,0,479.6337890625,0.0269840232677604,NaN
6,0.116788321167883,0,481.640625,0.0119581671544724,NaN
6,0.117274939172749,0,483.6474609375,0.0354015101307045,NaN
6,0.117761557177616,0,485.654296875,0.0492726427533708,NaN
6,0.118248175182482,0,487.6611328125,0.0599515205860756,NaN
6,0.118734793187348,0,489.66796875,0.0556641773728399,NaN
6,0.119221411192214,0,491.6748046875,0.0701507845509105,NaN
6,0.11970802919708,0,493.681640625,0.066803601126033,NaN
6,0.120194647201946,0,495.6884765625,0.0314345214005055,NaN
6,0.120681265206813,0,497.6953125,0.0403217868650255,NaN
6,0.121167883211679,0,499.7021484375,0.0636823777113978,NaN
6,0.121654501216545,0,501.708984375,0.0394597031264469,NaN
6,0.122141119221411,0,503.7158203125,0.0186266593061563,NaN
6,0.122627737226277,0,505.72265625,0.0308938335194132,NaN
6,0.123114355231144,0,507.7294921875,0.0517755527721216,NaN
6,0.12360097323601,0,509.736328125,0.046784730227528,NaN
6,0.124087591240876,0,511.7431640625,0.0193255492855703,NaN
6,0.124574209245742,0,513.75,0.0196726725121049,NaN
6,0.125060827250608,0,515.7568359375,0.0453700026891643,NaN
6,0.125547445255474,0,517.763671875,0.0364823567099044,NaN
6,0.126034063260341,0,519.7705078125,0.00703431533680735,NaN
6,0.126520681265207,0,521.77734375,0.0519240507799991,NaN
6,0.127007299270073,0,523.7841796875,0.0511566758656225,NaN
6,0.127493917274939,0,525.791015625,0.014503504289365,NaN
6,0.127980535279805,0,527.7978515625,0.00978033985313972,NaN
6,0.128467153284672,0,529.8046875,0.0384588116654121,NaN
6,0.128953771289538,0,531.8115234375,0.0564256849684653,NaN
6,0.129440389294404,0,533.818359375,0.044715550203301,NaN
6,0.12992700729927,0,535.8251953125,0.0342190268467359,NaN
6,0.130413625304136,0,537.83203125,0.0356954446003535,NaN
6,0.130900243309002,0,539.8388671875,0.0210080847806978,NaN
6,0.131386861313869,0,541.845703125,0.0210392521123714,NaN
6,0.131873479318735,0,543.8525390625,0.0447649143898556,NaN
6,0.132360097323601,0,545.859375,0.0395441589956902,NaN
6,0.132846715328467,0,547.8662109375,0.0177720453546863,NaN
6,0.133333333333333,0,549.873046875,0.0206952793268949,NaN
6,0.1338199513382,0,551.8798828125,0.0143595321675449,NaN
6,0.134306569343066,0,553.88671875,0.00700243072269282,NaN
6,0.134793187347932,0,555.8935546875,0.0134668989247059,NaN
6,0.135279805352798,0,557.900390625,0.0407255315834531,NaN
6,0.135766423357664,0,559.9072265625,0.0270581622458452,NaN
6,0.13625304136253,0,561.9140625,0.0414499556928778,NaN
6,0.136739659367397,0,563.9208984375,0.0344517366686952,NaN
6,0.137226277372263,0,565.927734375,0.0244514931572855,NaN
6,0.137712895377129,0,567.9345703125,0.0542886055765195,NaN
6,0.138199513381995,0,569.94140625,0.087303622803062,NaN
6,0.138686131386861,0,571.9482421875,0.0835707223153025,NaN
6,0.139172749391727,0,573.955078125,0.0265364480045577,NaN
6,0.139659367396594,0,575.9619140625,0.0653384015091359,NaN
6,0.14014598540146,0,577.96875,0.00776825749057508,NaN
6,0.140632603406326,0,579.9755859375,0.0334662542006087,NaN
6,0.141119221411192,0,581.982421875,0.0331229331616838,NaN
6,0.141605839416058,0,583.9892578125,0.0512454052239511,NaN
6,0.142092457420925,0,585.99609375,0.0263428317251512,NaN
6,0.142579075425791,0,588.0029296875,0.0368641529274291,NaN
6,0.143065693430657,0,590.009765625,0.0514448465511773,NaN
6,0.143552311435523,0,592.0166015625,0.0272348224479459,NaN
6,0.144038929440389,0,594.0234375,0.00375088317800874,NaN
6,0.144525547445255,0,596.0302734375,0.0297488289330055,NaN
6,0.145012165450122,0,598.037109375,0.0353922113831597,NaN
6,0.145498783454988,0,600.0439453125,0.00712340148719968,NaN
6,0.145985401459854,0,602.05078125,0.010945611511836,NaN
6,0.14647201946472,0,604.0576171875,0.0434722174388815,NaN
6,0.146958637469586,0,606.064453125,0.0376334063288689,NaN
6,0.147445255474453,0,608.0712890625,0.0245110382694309,NaN
6,0.147931873479319,0,610.078125,0.0273797382921374,NaN
6,0.148418491484185,0,612.0849609375,0.0444642062299867,NaN
6,0.148905109489051,0,614.091796875,0.0159579463268711,NaN
6,0.149391727493917,0,616.0986328125,0.0491108951321089,NaN
6,0.149878345498783,0,618.10546875,0.0562817894081773,NaN
6,0.15036496350365,0,620.1123046875,0.0420614312694026,NaN
6,0.150851581508516,0,622.119140625,0.0296901140178376,NaN
6,0.151338199513382,0,624.1259765625,0.053727786310932,NaN
6,0.151824817518248,0,626.1328125,0.112932558335938,NaN
6,0.152311435523114,0,628.1396484375,0.0867435416755696,NaN
6,0.152798053527981,0,630.146484375,0.0206219049396101,NaN
6,0.153284671532847,0,632.1533203125,0.0424359640217302,NaN
6,0.153771289537713,0,634.16015625,0.0526142778689957,NaN
6,0.154257907542579,0,636.1669921875,0.0420499107798915,NaN
6,0.154744525547445,0,638.173828125,0.0615886158311596,NaN
6,0.155231143552311,0,640.1806640625,0.043854525340601,NaN
6,0.155717761557178,0,642.1875,0.0115540207918137,NaN
6,0.156204379562044,0,644.1943359375,0.0310351276294144,NaN
6,0.15669099756691,0,646.201171875,0.0474435486751587,NaN
6,0.157177615571776,0,648.2080078125,0.061808761808016,NaN
6,0.157664233576642,0,650.21484375,0.0376628096689013,NaN
6,0.158150851581509,0,652.2216796875,0.0558862239162853,NaN
6,0.158637469586375,0,654.228515625,0.0677798974793836,NaN
6,0.159124087591241,0,656.2353515625,0.0127945863264284,NaN
6,0.159610705596107,0,658.2421875,0.0360335072875379,NaN
6,0.160097323600973,0,660.2490234375,0.0386774980861199,NaN
6,0.160583941605839,0,662.255859375,0.0280031397249275,NaN
6,0.161070559610706,0,664.2626953125,0.0251224464429818,NaN
6,0.161557177615572,0,666.26953125,0.0171097241582681,NaN
6,0.162043795620438,0,668.2763671875,0.0294711882283668,NaN
6,0.162530413625304,0,670.283203125,0.0327252169713124,NaN
6,0.16301703163017,0,672.2900390625,0.0522999849387127,NaN
6,0.163503649635036,0,674.296875,0.0613437673079729,NaN
6,0.163990267639903,0,676.3037109375,0.0735851188694319,NaN
6,0.164476885644769,0,678.310546875,0.0729863368802344,NaN
6,0.164963503649635,0,680.3173828125,0.0541925099340781,NaN
6,0.165450121654501,0,682.32421875,0.0417896074120345,NaN
6,0.165936739659367,0,684.3310546875,0.0501400432990801,NaN
6,0.166423357664234,0,686.337890625,0.0542353932218999,NaN
6,0.1669099756691,0,688.3447265625,0.0347931806041604,NaN
6,0.167396593673966,0,690.3515625,0.00724375211081865,NaN
6,0.167883211678832,0,692.3583984375,0.0699832090677383,NaN
6,0.168369829683698,0,694.365234375,0.0865573595472236,NaN
6,0.168856447688564,0,696.3720703125,0.0247241716210065,NaN
6,0.169343065693431,0,698.37890625,0.0315972004436636,NaN
6,0.169829683698297,0,700.3857421875,0.016733780535909,NaN
6,0.170316301703163,0,702.392578125,0.0246580135265092,NaN
6,0.170802919708029,0,704.3994140625,0.0390716673568264,NaN
6,0.171289537712895,0,706.40625,0.01711301276553,NaN
6,0.171776155717762,0,708.4130859375,0.0527868655773456,NaN
6,0.172262773722628,0,710.419921875,0.046784463331052,NaN
6,0.172749391727494,0,712.4267578125,0.0409878106013506,NaN
6,0.17323600973236,0,714.43359375,0.0351657544665522,NaN
6,0.173722627737226,0,716.4404296875,0.0295755860974056,NaN
6,0.174209245742092,0,718.447265625,0.0658962230567972,NaN
6,0.174695863746959,0,720.4541015625,0.029372797783243,NaN
6,0.175182481751825,0,722.4609375,0.0166242680809724,NaN
6,0.175669099756691,0,724.4677734375,0.0394763572588388,NaN
6,0.176155717761557,0,726.474609375,0.0187892292509598,NaN
6,0.176642335766423,0,728.4814453125,0.0570010154236871,NaN
6,0.17712895377129,0,730.48828125,0.0610142583649755,NaN
6,0.177615571776156,0,732.4951171875,0.0631369479245711,NaN
6,0.178102189781022,0,734.501953125,0.0474298184768793,NaN
6,0.178588807785888,0,736.5087890625,0.0399028456739535,NaN
6,0.179075425790754,0,738.515625,0.0559581498515252,NaN
6,0.17956204379562,0,740.5224609375,0.0959010969741634,NaN
6,0.180048661800487,0,742.529296875,0.0487848319305962,NaN
6,0.180535279805353,0,744.5361328125,0.0167205175719754,NaN
6,0.181021897810219,0,746.54296875,0.009705785615779,NaN
6,0.181508515815085,0,748.5498046875,0.0334494754186001,NaN
6,0.181995133819951,0,750.556640625,0.0506993119903216,NaN
6,0.182481751824818,0,752.5634765625,0.121569612954038,NaN
6,0.182968369829684,0,754.5703125,0.105129336050073,NaN
6,0.18345498783455,0,756.5771484375,0.0485255662685243,NaN
6,0.183941605839416,0,758.583984375,0.0105819730576078,NaN
6,0.184428223844282,0,760.5908203125,0.0165422773322608,NaN
6,0.184914841849148,0,762.59765625,0.0488400978591616,NaN
6,0.185401459854015,0,764.6044921875,0.0907941644369327,NaN
6,0.185888077858881,0,766.611328125,0.0631634831980518,NaN
6,0.186374695863747,0,768.6181640625,0.0310066666729534,NaN
6,0.186861313868613,0,770.625,0.0607600346795371,NaN
6,0.187347931873479,0,772.6318359375,0.0591165645199543,NaN
6,0.187834549878345,0,774.638671875,0.0362835080587634,NaN
6,0.188321167883212,0,776.6455078125,0.030030369681864,NaN
6,0.188807785888078,0,778.65234375,0.0232459028801191,NaN
6,0.189294403892944,0,780.6591796875,0.0309122016228901,NaN
6,0.18978102189781,0,782.666015625,0.0146432071412651,NaN
6,0.190267639902676,0,784.6728515625,0.0063844604483243,NaN
6,0.190754257907543,0,786.6796875,0.0221635460849674,NaN
6,0.191240875912409,0,788.6865234375,0.0275073590543546,NaN
6,0.191727493917275,0,790.693359375,0.00902678001729475,NaN
6,0.192214111922141,0,792.7001953125,0.0413016271351429,NaN
6,0.192700729927007,0,794.70703125,0.043230338367178,NaN
6,0.193187347931873,0,796.7138671875,0.0394605877261484,NaN
6,0.19367396593674,0,798.720703125,0.0372427556785956,NaN
6,0.194160583941606,0,800.7275390625,0.0811524200421454,NaN
6,0.194647201946472,0,802.734375,0.0447841828981949,NaN
6,0.195133819951338,0,804.7412109375,0.0884753580797447,NaN
6,0.195620437956204,0,806.748046875,0.0882520602163124,NaN
6,0.196107055961071,0,808.7548828125,0.00437666021037651,NaN
6,0.196593673965937,0,810.76171875,0.0466407009846436,NaN
6,0.197080291970803,0,812.7685546875,0.0531962712603966,NaN
6,0.197566909975669,0,814.775390625,0.0223002187558042,NaN
6,0.198053527980535,0,816.7822265625,0.03814091727747,NaN
6,0.198540145985401,0,818.7890625,0.0406212527064703,NaN
6,0.199026763990268,0,820.7958984375,0.0415890146210638,NaN
6,0.199513381995134,0,822.802734375,0.0572752316520125,NaN
6,0.2,0,824.8095703125,0.0470669728887981,NaN
6,0.200486618004866,0,826.81640625,0.0372536560286996,NaN
6,0.200973236009732,0,828.8232421875,0.0414036077811428,NaN
6,0.201459854014599,0,830.830078125,0.0150899374979922,NaN
6,0.201946472019465,0,832.8369140625,0.0421797055810388,NaN
6,0.202433090024331,0,834.84375,0.0401023603184244,NaN
6,0.202919708029197,0,836.8505859375,0.0255971123392331,NaN
6,0.203406326034063,0,838.857421875,0.0375932029194354,NaN
6,0.203892944038929,0,840.8642578125,0.0110910808070997,NaN
6,0.204379562043796,0,842.87109375,0.0249676585574683,NaN
6,0.204866180048662,0,844.8779296875,0.0466050205440021,NaN
6,0.205352798053528,0,846.884765625,0.0419503188759087,NaN
6,0.205839416058394,0,848.8916015625,0.0597801686246333,NaN
6,0.20632603406326,0,850.8984375,0.049020765256265,NaN
6,0.206812652068127,0,852.9052734375,0.0440085191740351,NaN
6,0.207299270072993,0,854.912109375,0.0521549148431567,NaN
6,0.207785888077859,0,856.9189453125,0.0870672482835651,NaN
6,0.208272506082725,0,858.92578125,0.0267684738499016,NaN
6,0.208759124087591,0,860.9326171875,0.0447521228130872,NaN
6,0.209245742092457,0,862.939453125,0.0341336788257549,NaN
6,0.209732360097324,0,864.9462890625,0.0516582612192786,NaN
6,0.21021897810219,0,866.953125,0.0718802954686392,NaN
6,0.210705596107056,0,868.9599609375,0.0425018112208171,NaN
6,0.211192214111922,0,870.966796875,0.00446261002586535,NaN
6,0.211678832116788,0,872.9736328125,0.0282907512061663,NaN
6,0.212165450121654,0,874.98046875,0.0167614061029614,NaN
6,0.212652068126521,0,876.9873046875,0.0294880353003129,NaN
