in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.83E+02,8.128E+01,-4.621E+01,-1.617E+02,5.000E+00
1.84E+02,8.222E+01,-4.624E+01,-1.624E+02,5.000E+00
1.85E+02,8.318E+01,-4.633E+01,-1.628E+02,5.000E+00
1.86E+02,8.414E+01,-4.663E+01,-1.637E+02,5.000E+00
1.87E+02,8.511E+01,-4.651E+01,-1.626E+02,5.000E+00
1.88E+02,8.610E+01,-4.616E+01,-1.636E+02,5.000E+00
1.89E+02,8.710E+01,-4.668E+01,-1.632E+02,5.000E+00
1.90E+02,8.810E+01,-4.683E+01,-1.640E+02,5.000E+00
1.91E+02,8.913E+01,-4.649E+01,-1.656E+02,5.000E+00
1.92E+02,9.016E+01,-4.651E+01,-1.641E+02,5.000E+00
1.93E+02,9.120E+01,-4.634E+01,-1.629E+02,5.000E+00
1.94E+02,9.226E+01,-4.640E+01,-1.655E+02,5.000E+00
1.95E+02,9.333E+01,-4.631E+01,-1.648E+02,5.000E+00
1.96E+02,9.441E+01,-4.657E+01,-1.664E+02,5.000E+00
1.97E+02,9.550E+01,-4.636E+01,-1.643E+02,5.000E+00
1.98E+02,9.661E+01,-4.640E+01,-1.645E+02,5.000E+00
1.99E+02,9.772E+01,-4.623E+01,-1.660E+02,5.000E+00
2.00E+02,9.886E+01,-4.623E+01,-1.642E+02,5.000E+00
2.01E+02,1.000E+02,-4.639E+01,-1.646E+02,5.000E+00
2.02E+02,1.012E+02,-4.651E+01,-1.658E+02,5.000E+00
2.03E+02,1.023E+02,-4.627E+01,-1.654E+02,5.000E+00
2.04E+02,1.035E+02,-4.637E+01,-1.656E+02,5.000E+00
2.05E+02,1.047E+02,-4.636E+01,-1.667E+02,5.000E+00
2.06E+02,1.059E+02,-4.629E+01,-1.673E+02,5.000E+00
2.07E+02,1.072E+02,-4.627E+01,-1.671E+02,5.000E+00
2.08E+02,1.084E+02,-4.636E+01,-1.683E+02,5.000E+00
2.09E+02,1.096E+02,-4.631E+01,-1.686E+02,5.000E+00
2.10E+02,1.109E+02,-4.643E+01,-1.662E+02,5.000E+00
2.11E+02,1.122E+02,-4.638E+01,-1.663E+02,5.000E+00
2.12E+02,1.135E+02,-4.638E+01,-1.673E+02,5.000E+00
2.13E+02,1.148E+02,-4.626E+01,-1.670E+02,5.000E+00
2.14E+02,1.161E+02,-4.624E+01,-1.667E+02,5.000E+00
2.15E+02,1.175E+02,-4.611E+01,-1.665E+02,5.000E+00
2.16E+02,1.189E+02,-4.636E+01,-1.671E+02,5.000E+00
2.17E+02,1.202E+02,-4.625E+01,-1.670E+02,5.000E+00
2.18E+02,1.216E+02,-4.624E+01,-1.679E+02,5.000E+00
2.19E+02,1.230E+02,-4.609E+01,-1.680E+02,5.000E+00
2.20E+02,1.245E+02,-4.622E+01,-1.678E+02,5.000E+00
2.21E+02,1.259E+02,-4.630E+01,-1.679E+02,5.000E+00
2.22E+02,1.274E+02,-4.623E+01,-1.689E+02,5.000E+00
2.23E+02,1.288E+02,-4.609E+01,-1.694E+02,5.000E+00
2.24E+02,1.303E+02,-4.615E+01,-1.686E+02,5.000E+00
2.25E+02,1.318E+02,-4.634E+01,-1.670E+02,5.000E+00
2.26E+02,1.334E+02,-4.609E+01,-1.700E+02,5.000E+00
2.27E+02,1.349E+02,-4.602E+01,-1.693E+02,5.000E+00
2.28E+02,1.365E+02,-4.631E+01,-1.688E+02,5.000E+00
2.29E+02,1.380E+02,-4.598E+01,-1.694E+02,5.000E+00
2.30E+02,1.396E+02,-4.617E+01,-1.704E+02,5.000E+00
2.31E+02,1.413E+02,-4.617E+01,-1.700E+02,5.000E+00
2.32E+02,1.429E+02,-4.624E+01,-1.673E+02,5.000E+00
2.33E+02,1.445E+02,-4.630E+01,-1.695E+02,5.000E+00
2.34E+02,1.462E+02,-4.626E+01,-1.680E+02,5.000E+00
2.35E+02,1.479E+02,-4.625E+01,-1.690E+02,5.000E+00
2.36E+02,1.496E+02,-4.609E+01,-1.681E+02,5.000E+00
2.37E+02,1.514E+02,-4.617E+01,-1.690E+02,5.000E+00
2.38E+02,1.531E+02,-4.612E+01,-1.691E+02,5.000E+00
2.39E+02,1.549E+02,-4.615E+01,-1.687E+02,5.000E+00
2.40E+02,1.567E+02,-4.624E+01,-1.691E+02,5.000E+00
2.41E+02,1.585E+02,-4.625E+01,-1.692E+02,5.000E+00
2.42E+02,1.603E+02,-4.593E+01,-1.696E+02,5.000E+00
2.43E+02,1.622E+02,-4.608E+01,-1.704E+02,5.000E+00
2.44E+02,1.641E+02,-4.615E+01,-1.708E+02,5.000E+00
2.45E+02,1.660E+02,-4.613E+01,-1.690E+02,5.000E+00
2.46E+02,1.679E+02,-4.604E+01,-1.707E+02,5.000E+00
2.47E+02,1.698E+02,-4.603E+01,-1.705E+02,5.000E+00
2.48E+02,1.718E+02,-4.605E+01,-1.700E+02,5.000E+00
2.49E+02,1.738E+02,-4.607E+01,-1.710E+02,5.000E+00
2.50E+02,1.758E+02,-4.597E+01,-1.716E+02,5.000E+00
2.51E+02,1.778E+02,-4.604E+01,-1.712E+02,5.000E+00
2.52E+02,1.799E+02,-4.607E+01,-1.704E+02,5.000E+00
2.53E+02,1.820E+02,-4.600E+01,-1.712E+02,5.000E+00
2.54E+02,1.841E+02,-4.607E+01,-1.709E+02,5.000E+00
2.55E+02,1.862E+02,-4.590E+01,-1.712E+02,5.000E+00
2.56E+02,1.884E+02,-4.592E+01,-1.708E+02,5.000E+00
2.57E+02,1.905E+02,-4.602E+01,-1.717E+02,5.000E+00
2.58E+02,1.928E+02,-4.606E+01,-1.707E+02,5.000E+00
2.59E+02,1.950E+02,-4.609E+01,-1.706E+02,5.000E+00
2.60E+02,1.972E+02,-4.603E+01,-1.715E+02,5.000E+00
2.61E+02,1.995E+02,-4.596E+01,-1.711E+02,5.000E+00
2.62E+02,2.018E+02,-4.618E+01,-1.713E+02,5.000E+00
2.63E+02,2.042E+02,-4.606E+01,-1.720E+02,5.000E+00
2.64E+02,2.065E+02,-4.596E+01,-1.712E+02,5.000E+00
2.65E+02,2.089E+02,-4.596E+01,-1.717E+02,5.000E+00
2.66E+02,2.113E+02,-4.589E+01,-1.708E+02,5.000E+00
2.67E+02,2.138E+02,-4.596E+01,-1.719E+02,5.000E+00
2.68E+02,2.163E+02,-4.591E+01,-1.721E+02,5.000E+00
2.69E+02,2.188E+02,-4.594E+01,-1.716E+02,5.000E+00
2.70E+02,2.213E+02,-4.593E+01,-1.722E+02,5.000E+00
2.71E+02,2.239E+02,-4.589E+01,-1.710E+02,5.000E+00
2.72E+02,2.265E+02,-4.599E+01,-1.722E+02,5.000E+00
2.73E+02,2.291E+02,-4.592E+01,-1.724E+02,5.000E+00
2.74E+02,2.317E+02,-4.598E+01,-1.719E+02,5.000E+00
2.75E+02,2.344E+02,-4.581E+01,-1.721E+02,5.000E+00
2.76E+02,2.371E+02,-4.600E+01,-1.711E+02,5.000E+00
2.77E+02,2.399E+02,-4.596E+01,-1.731E+02,5.000E+00
2.78E+02,2.427E+02,-4.599E+01,-1.726E+02,5.000E+00
2.79E+02,2.455E+02,-4.596E+01,-1.728E+02,5.000E+00
2.80E+02,2.483E+02,-4.586E+01,-1.718E+02,5.000E+00
2.81E+02,2.512E+02,-4.582E+01,-1.730E+02,5.000E+00
2.82E+02,2.541E+02,-4.576E+01,-1.727E+02,5.000E+00
2.83E+02,2.570E+02,-4.583E+01,-1.731E+02,5.000E+00
2.84E+02,2.600E+02,-4.576E+01,-1.726E+02,5.000E+00
2.85E+02,2.630E+02,-4.580E+01,-1.733E+02,5.000E+00
2.86E+02,2.661E+02,-4.576E+01,-1.730E+02,5.000E+00
2.87E+02,2.692E+02,-4.585E+01,-1.738E+02,5.000E+00
2.88E+02,2.723E+02,-4.584E+01,-1.723E+02,5.000E+00
2.89E+02,2.754E+02,-4.579E+01,-1.731E+02,5.000E+00
2.90E+02,2.786E+02,-4.585E+01,-1.736E+02,5.000E+00
2.91E+02,2.818E+02,-4.580E+01,-1.728E+02,5.000E+00
2.92E+02,2.851E+02,-4.578E+01,-1.728E+02,5.000E+00
2.93E+02,2.884E+02,-4.573E+01,-1.738E+02,5.000E+00
2.94E+02,2.917E+02,-4.579E+01,-1.735E+02,5.000E+00
2.95E+02,2.951E+02,-4.591E+01,-1.740E+02,5.000E+00
2.96E+02,2.985E+02,-4.582E+01,-1.729E+02,5.000E+00
2.97E+02,3.020E+02,-4.589E+01,-1.729E+02,5.000E+00
2.98E+02,3.055E+02,-4.581E+01,-1.740E+02,5.000E+00
2.99E+02,3.090E+02,-4.570E+01,-1.736E+02,5.000E+00
3.00E+02,3.126E+02,-4.584E+01,-1.742E+02,5.000E+00
3.01E+02,3.162E+02,-4.581E+01,-1.737E+02,5.000E+00
3.02E+02,3.199E+02,-4.574E+01,-1.736E+02,5.000E+00
3.03E+02,3.236E+02,-4.568E+01,-1.734E+02,5.000E+00
3.04E+02,3.273E+02,-4.576E+01,-1.746E+02,5.000E+00
3.05E+02,3.311E+02,-4.583E+01,-1.738E+02,5.000E+00
3.06E+02,3.350E+02,-4.580E+01,-1.733E+02,5.000E+00
3.07E+02,3.388E+02,-4.579E+01,-1.741E+02,5.000E+00
3.08E+02,3.428E+02,-4.569E+01,-1.741E+02,5.000E+00
3.09E+02,3.467E+02,-4.574E+01,-1.743E+02,5.000E+00
3.10E+02,3.508E+02,-4.579E+01,-1.747E+02,5.000E+00
3.11E+02,3.548E+02,-4.574E+01,-1.744E+02,5.000E+00
3.12E+02,3.589E+02,-4.574E+01,-1.745E+02,5.000E+00
3.13E+02,3.631E+02,-4.582E+01,-1.749E+02,5.000E+00
3.14E+02,3.673E+02,-4.580E+01,-1.747E+02,5.000E+00
3.15E+02,3.715E+02,-4.586E+01,-1.751E+02,5.000E+00
3.16E+02,3.758E+02,-4.574E+01,-1.746E+02,5.000E+00
3.17E+02,3.802E+02,-4.572E+01,-1.748E+02,5.000E+00
3.18E+02,3.846E+02,-4.569E+01,-1.752E+02,5.000E+00
3.19E+02,3.890E+02,-4.580E+01,-1.751E+02,5.000E+00
3.20E+02,3.936E+02,-4.578E+01,-1.747E+02,5.000E+00
3.21E+02,3.981E+02,-4.581E+01,-1.750E+02,5.000E+00
3.22E+02,4.027E+02,-4.576E+01,-1.750E+02,5.000E+00
3.23E+02,4.074E+02,-4.581E+01,-1.743E+02,5.000E+00
3.24E+02,4.121E+02,-4.583E+01,-1.747E+02,5.000E+00
3.25E+02,4.169E+02,-4.563E+01,-1.757E+02,5.000E+00
3.26E+02,4.217E+02,-4.572E+01,-1.746E+02,5.000E+00
3.27E+02,4.266E+02,-4.577E+01,-1.753E+02,5.000E+00
3.28E+02,4.315E+02,-4.579E+01,-1.753E+02,5.000E+00
3.29E+02,4.365E+02,-4.575E+01,-1.752E+02,5.000E+00
3.30E+02,4.416E+02,-4.562E+01,-1.755E+02,5.000E+00
3.31E+02,4.467E+02,-4.553E+01,-1.752E+02,5.000E+00
3.32E+02,4.519E+02,-4.574E+01,-1.754E+02,5.000E+00
3.33E+02,4.571E+02,-4.583E+01,-1.752E+02,5.000E+00
