in s,C1 in V
-1.9105640E-03,1.221390E+00
-1.9103800E-03,1.222000E+00
-1.9101960E-03,1.224899E+00
-1.9100120E-03,1.226120E+00
-1.9098280E-03,1.229630E+00
-1.9096440E-03,1.232529E+00
-1.9094600E-03,1.235275E+00
-1.9092760E-03,1.237411E+00
-1.9090920E-03,1.238480E+00
-1.9089080E-03,1.240158E+00
-1.9087240E-03,1.245041E+00
-1.9085400E-03,1.245499E+00
-1.9083560E-03,1.248093E+00
-1.9081720E-03,1.252670E+00
-1.9079880E-03,1.254044E+00
-1.9078040E-03,1.258621E+00
-1.9076200E-03,1.257706E+00
-1.9074360E-03,1.260605E+00
-1.9072520E-03,1.265030E+00
-1.9070680E-03,1.266861E+00
-1.9068840E-03,1.268692E+00
-1.9067000E-03,1.271591E+00
-1.9065160E-03,1.274948E+00
-1.9063320E-03,1.276627E+00
-1.9061480E-03,1.278305E+00
-1.9059640E-03,1.283188E+00
-1.9057800E-03,1.284256E+00
-1.9055960E-03,1.288071E+00
-1.9054120E-03,1.291122E+00
-1.9052280E-03,1.294937E+00
-1.9050440E-03,1.294327E+00
-1.9048600E-03,1.297836E+00
-1.9046760E-03,1.299973E+00
-1.9044920E-03,1.303329E+00
-1.9043080E-03,1.303940E+00
-1.9041240E-03,1.306076E+00
-1.9039400E-03,1.307602E+00
-1.9037560E-03,1.312180E+00
-1.9035720E-03,1.317368E+00
-1.9033880E-03,1.314011E+00
-1.9032040E-03,1.320724E+00
-1.9030200E-03,1.322403E+00
-1.9028360E-03,1.325302E+00
-1.9026520E-03,1.328812E+00
-1.9024680E-03,1.330185E+00
-1.9022840E-03,1.332321E+00
-1.9021000E-03,1.335373E+00
-1.9019160E-03,1.335068E+00
-1.9017320E-03,1.339035E+00
-1.9015480E-03,1.341782E+00
-1.9013640E-03,1.343460E+00
-1.9011800E-03,1.346817E+00
-1.9009960E-03,1.347427E+00
-1.9008120E-03,1.350174E+00
-1.9006280E-03,1.352158E+00
-1.9004440E-03,1.354294E+00
-1.9002600E-03,1.359482E+00
-1.9000760E-03,1.362381E+00
-1.8998920E-03,1.363754E+00
-1.8997080E-03,1.364517E+00
-1.8995240E-03,1.369553E+00
-1.8993400E-03,1.370621E+00
-1.8991560E-03,1.374130E+00
-1.8989720E-03,1.375046E+00
-1.8987880E-03,1.377029E+00
-1.8986040E-03,1.380539E+00
-1.8984200E-03,1.382980E+00
-1.8982360E-03,1.385727E+00
-1.8980520E-03,1.387863E+00
-1.8978680E-03,1.390152E+00
-1.8976840E-03,1.392593E+00
-1.8975000E-03,1.394577E+00
-1.8973160E-03,1.397018E+00
-1.8971320E-03,1.398239E+00
-1.8969480E-03,1.402054E+00
-1.8967640E-03,1.402969E+00
-1.8965800E-03,1.409073E+00
-1.8963960E-03,1.408768E+00
-1.8962120E-03,1.411514E+00
-1.8960280E-03,1.412125E+00
-1.8958440E-03,1.414871E+00
-1.8956600E-03,1.418076E+00
-1.8954760E-03,1.419907E+00
-1.8952920E-03,1.422195E+00
-1.8951080E-03,1.426620E+00
-1.8949240E-03,1.428452E+00
-1.8947400E-03,1.431503E+00
-1.8945560E-03,1.432571E+00
-1.8943720E-03,1.435318E+00
-1.8941880E-03,1.439896E+00
-1.8940040E-03,1.441422E+00
-1.8938200E-03,1.445389E+00
-1.8936360E-03,1.444473E+00
-1.8934520E-03,1.449356E+00
-1.8932680E-03,1.450577E+00
-1.8930840E-03,1.452408E+00
-1.8929000E-03,1.454086E+00
-1.8927160E-03,1.457748E+00
-1.8925320E-03,1.460648E+00
-1.8923480E-03,1.461411E+00
-1.8921640E-03,1.465683E+00
-1.8919800E-03,1.467514E+00
-1.8917960E-03,1.470108E+00
-1.8916120E-03,1.470871E+00
-1.8914280E-03,1.472855E+00
-1.8912440E-03,1.476517E+00
-1.8910600E-03,1.479263E+00
-1.8908760E-03,1.478958E+00
-1.8906920E-03,1.482010E+00
-1.8905080E-03,1.484909E+00
-1.8903240E-03,1.485825E+00
-1.8901400E-03,1.490097E+00
-1.8899560E-03,1.490097E+00
-1.8897720E-03,1.493149E+00
-1.8895880E-03,1.496353E+00
-1.8894040E-03,1.498032E+00
-1.8892200E-03,1.501389E+00
-1.8890360E-03,1.503983E+00
-1.8888520E-03,1.505356E+00
-1.8886680E-03,1.508865E+00
-1.8884840E-03,1.512680E+00
-1.8883000E-03,1.512985E+00
-1.8881160E-03,1.514053E+00
-1.8879320E-03,1.516800E+00
-1.8877480E-03,1.519699E+00
-1.8875640E-03,1.519699E+00
-1.8873800E-03,1.522293E+00
-1.8871960E-03,1.524887E+00
-1.8870120E-03,1.527634E+00
-1.8868280E-03,1.531143E+00
-1.8866440E-03,1.533890E+00
-1.8864600E-03,1.534042E+00
-1.8862760E-03,1.535721E+00
-1.8860920E-03,1.539078E+00
-1.8859080E-03,1.541824E+00
-1.8857240E-03,1.543045E+00
-1.8855400E-03,1.547318E+00
-1.8853560E-03,1.548233E+00
-1.8851720E-03,1.549759E+00
-1.8849880E-03,1.552048E+00
-1.8848040E-03,1.555099E+00
-1.8846200E-03,1.556931E+00
-1.8844360E-03,1.558609E+00
-1.8842520E-03,1.561661E+00
-1.8840680E-03,1.561050E+00
-1.8838840E-03,1.565475E+00
-1.8837000E-03,1.568527E+00
-1.8835160E-03,1.569290E+00
-1.8833320E-03,1.571426E+00
-1.8831480E-03,1.575394E+00
-1.8829640E-03,1.576157E+00
-1.8827800E-03,1.577377E+00
-1.8825960E-03,1.582870E+00
-1.8824120E-03,1.583481E+00
-1.8822280E-03,1.585159E+00
-1.8820440E-03,1.588669E+00
-1.8818600E-03,1.589432E+00
-1.8816760E-03,1.590805E+00
-1.8814920E-03,1.591568E+00
-1.8813080E-03,1.593552E+00
-1.8811240E-03,1.595993E+00
-1.8809400E-03,1.598587E+00
-1.8807560E-03,1.601334E+00
-1.8805720E-03,1.602249E+00
-1.8803880E-03,1.604843E+00
-1.8802040E-03,1.606827E+00
-1.8800200E-03,1.610947E+00
-1.8798360E-03,1.612320E+00
-1.8796520E-03,1.615372E+00
-1.8794680E-03,1.618118E+00
-1.8792840E-03,1.616898E+00
-1.8791000E-03,1.620255E+00
-1.8789160E-03,1.623306E+00
-1.8787320E-03,1.625137E+00
-1.8785480E-03,1.627884E+00
-1.8783640E-03,1.630783E+00
-1.8781800E-03,1.633682E+00
-1.8779960E-03,1.634445E+00
-1.8778120E-03,1.636887E+00
-1.8776280E-03,1.637802E+00
-1.8774440E-03,1.640244E+00
-1.8772600E-03,1.643448E+00
-1.8770760E-03,1.645432E+00
-1.8768920E-03,1.645889E+00
-1.8767080E-03,1.649551E+00
-1.8765240E-03,1.651230E+00
-1.8763400E-03,1.654434E+00
-1.8761560E-03,1.655655E+00
-1.8759720E-03,1.657944E+00
-1.8757880E-03,1.659470E+00
-1.8756040E-03,1.663589E+00
-1.8754200E-03,1.663284E+00
-1.8752360E-03,1.666183E+00
-1.8750520E-03,1.666946E+00
-1.8748680E-03,1.669998E+00
-1.8746840E-03,1.673203E+00
-1.8745000E-03,1.673660E+00
-1.8743160E-03,1.678696E+00
-1.8741320E-03,1.680069E+00
-1.8739480E-03,1.679306E+00
-1.8737640E-03,1.682510E+00
-1.8735800E-03,1.686020E+00
-1.8733960E-03,1.688004E+00
-1.8732120E-03,1.689224E+00
-1.8730280E-03,1.691666E+00
-1.8728440E-03,1.693954E+00
-1.8726600E-03,1.696243E+00
-1.8724760E-03,1.698227E+00
-1.8722920E-03,1.702499E+00
-1.8721080E-03,1.701431E+00
-1.8719240E-03,1.705704E+00
-1.8717400E-03,1.705704E+00
-1.8715560E-03,1.709061E+00
-1.8713720E-03,1.709366E+00
-1.8711880E-03,1.712570E+00
-1.8710040E-03,1.714859E+00
-1.8708200E-03,1.717758E+00
-1.8706360E-03,1.719742E+00
-1.8704520E-03,1.717606E+00
-1.8702680E-03,1.723404E+00
-1.8700840E-03,1.722183E+00
-1.8699000E-03,1.723709E+00
-1.8697160E-03,1.726913E+00
-1.8695320E-03,1.729507E+00
-1.8693480E-03,1.735764E+00
-1.8691640E-03,1.735001E+00
-1.8689800E-03,1.736069E+00
-1.8687960E-03,1.737442E+00
-1.8686120E-03,1.738358E+00
-1.8684280E-03,1.742020E+00
-1.8682440E-03,1.744614E+00
-1.8680600E-03,1.748428E+00
-1.8678760E-03,1.747360E+00
-1.8676920E-03,1.748581E+00
-1.8675080E-03,1.752396E+00
-1.8673240E-03,1.754227E+00
-1.8671400E-03,1.756058E+00
-1.8669560E-03,1.758804E+00
-1.8667720E-03,1.758804E+00
-1.8665880E-03,1.760941E+00
-1.8664040E-03,1.763840E+00
-1.8662200E-03,1.766891E+00
-1.8660360E-03,1.767807E+00
-1.8658520E-03,1.770096E+00
-1.8656680E-03,1.770706E+00
-1.8654840E-03,1.773911E+00
-1.8653000E-03,1.776199E+00
-1.8651160E-03,1.778183E+00
-1.8649320E-03,1.779861E+00
-1.8647480E-03,1.780472E+00
-1.8645640E-03,1.783218E+00
-1.8643800E-03,1.786423E+00
-1.8641960E-03,1.786880E+00
-1.8640120E-03,1.789017E+00
-1.8638280E-03,1.791916E+00
-1.8636440E-03,1.796036E+00
-1.8634600E-03,1.798019E+00
-1.8632760E-03,1.801529E+00
-1.8630920E-03,1.798782E+00
-1.8629080E-03,1.803207E+00
-1.8627240E-03,1.805954E+00
-1.8625400E-03,1.804886E+00
-1.8623560E-03,1.809311E+00
-1.8621720E-03,1.812973E+00
-1.8619880E-03,1.815262E+00
-1.8618040E-03,1.815872E+00
-1.8616200E-03,1.819077E+00
-1.8614360E-03,1.819992E+00
-1.8612520E-03,1.825027E+00
-1.8610680E-03,1.823349E+00
-1.8608840E-03,1.826248E+00
-1.8607000E-03,1.827774E+00
-1.8605160E-03,1.831589E+00
-1.8603320E-03,1.830521E+00
-1.8601480E-03,1.835098E+00
-1.8599640E-03,1.837845E+00
-1.8597800E-03,1.839066E+00
-1.8595960E-03,1.838455E+00
-1.8594120E-03,1.840591E+00
-1.8592280E-03,1.841507E+00
-1.8590440E-03,1.844864E+00
-1.8588600E-03,1.847000E+00
-1.8586760E-03,1.848373E+00
-1.8584920E-03,1.851578E+00
-1.8583080E-03,1.855545E+00
-1.8581240E-03,1.854935E+00
-1.8579400E-03,1.857834E+00
-1.8577560E-03,1.862411E+00
-1.8575720E-03,1.862411E+00
-1.8573880E-03,1.862869E+00
-1.8572040E-03,1.865158E+00
-1.8570200E-03,1.865311E+00
-1.8568360E-03,1.869278E+00
-1.8566520E-03,1.872177E+00
-1.8564680E-03,1.872330E+00
-1.8562840E-03,1.873550E+00
-1.8561000E-03,1.874008E+00
-1.8559160E-03,1.876755E+00
-1.8557320E-03,1.879349E+00
-1.8555480E-03,1.882401E+00
-1.8553640E-03,1.883316E+00
-1.8551800E-03,1.886063E+00
-1.8549960E-03,1.885910E+00
-1.8548120E-03,1.887436E+00
-1.8546280E-03,1.890945E+00
-1.8544440E-03,1.893692E+00
-1.8542600E-03,1.892471E+00
-1.8540760E-03,1.897659E+00
-1.8538920E-03,1.900101E+00
-1.8537080E-03,1.901627E+00
-1.8535240E-03,1.902084E+00
-1.8533400E-03,1.908035E+00
-1.8531560E-03,1.908188E+00
-1.8529720E-03,1.909409E+00
-1.8527880E-03,1.911240E+00
-1.8526040E-03,1.914749E+00
-1.8524200E-03,1.914291E+00
-1.8522360E-03,1.916580E+00
-1.8520520E-03,1.917191E+00
-1.8518680E-03,1.920395E+00
-1.8516840E-03,1.921921E+00
-1.8515000E-03,1.924210E+00
-1.8513160E-03,1.927567E+00
-1.8511320E-03,1.926651E+00
-1.8509480E-03,1.929550E+00
-1.8507640E-03,1.930923E+00
-1.8505800E-03,1.932755E+00
-1.8503960E-03,1.935806E+00
-1.8502120E-03,1.934891E+00
-1.8500280E-03,1.938858E+00
-1.8498440E-03,1.941299E+00
-1.8496600E-03,1.943130E+00
-1.8494760E-03,1.944504E+00
-1.8492920E-03,1.946030E+00
-1.8491080E-03,1.947861E+00
-1.8489240E-03,1.947556E+00
-1.8487400E-03,1.951523E+00
-1.8485560E-03,1.953812E+00
-1.8483720E-03,1.954575E+00
-1.8481880E-03,1.955032E+00
-1.8480040E-03,1.958694E+00
-1.8478200E-03,1.961288E+00
-1.8476360E-03,1.962967E+00
-1.8474520E-03,1.963577E+00
-1.8472680E-03,1.965561E+00
-1.8470840E-03,1.966629E+00
-1.8469000E-03,1.968460E+00
-1.8467160E-03,1.970901E+00
-1.8465320E-03,1.971817E+00
-1.8463480E-03,1.972275E+00
-1.8461640E-03,1.974869E+00
-1.8459800E-03,1.977310E+00
-1.8457960E-03,1.977463E+00
-1.8456120E-03,1.980057E+00
-1.8454280E-03,1.979904E+00
-1.8452440E-03,1.983261E+00
-1.8450600E-03,1.987076E+00
-1.8448760E-03,1.985092E+00
-1.8446920E-03,1.987839E+00
-1.8445080E-03,1.991196E+00
-1.8443240E-03,1.993332E+00
-1.8441400E-03,1.994400E+00
-1.8439560E-03,1.995468E+00
-1.8437720E-03,1.996536E+00
-1.8435880E-03,1.998367E+00
-1.8434040E-03,2.001114E+00
-1.8432200E-03,2.004318E+00
-1.8430360E-03,2.003555E+00
-1.8428520E-03,2.007523E+00
-1.8426680E-03,2.005997E+00
-1.8424840E-03,2.008591E+00
-1.8423000E-03,2.010117E+00
-1.8421160E-03,2.010574E+00
-1.8419320E-03,2.014084E+00
-1.8417480E-03,2.018204E+00
-1.8415640E-03,2.015762E+00
-1.8413800E-03,2.017136E+00
-1.8411960E-03,2.019424E+00
-1.8410120E-03,2.024002E+00
-1.8408280E-03,2.026596E+00
-1.8406440E-03,2.025986E+00
-1.8404600E-03,2.026138E+00
-1.8402760E-03,2.030411E+00
-1.8400920E-03,2.030411E+00
-1.8399080E-03,2.031479E+00
-1.8397240E-03,2.034531E+00
-1.8395400E-03,2.033615E+00
-1.8393560E-03,2.038345E+00
-1.8391720E-03,2.040329E+00
-1.8389880E-03,2.040482E+00
-1.8388040E-03,2.043228E+00
-1.8386200E-03,2.043839E+00
-1.8384360E-03,2.047653E+00
-1.8382520E-03,2.047653E+00
-1.8380680E-03,2.049484E+00
-1.8378840E-03,2.051773E+00
-1.8377000E-03,2.054062E+00
-1.8375160E-03,2.055283E+00
-1.8373320E-03,2.058945E+00
-1.8371480E-03,2.058182E+00
-1.8369640E-03,2.057419E+00
-1.8367800E-03,2.061691E+00
-1.8365960E-03,2.061386E+00
-1.8364120E-03,2.062607E+00
-1.8362280E-03,2.064133E+00
-1.8360440E-03,2.065964E+00
-1.8358600E-03,2.068863E+00
-1.8356760E-03,2.069321E+00
-1.8354920E-03,2.074356E+00
-1.8353080E-03,2.072678E+00
-1.8351240E-03,2.076950E+00
-1.8349400E-03,2.077560E+00
-1.8347560E-03,2.078476E+00
-1.8345720E-03,2.079697E+00
-1.8343880E-03,2.083664E+00
-1.8342040E-03,2.084732E+00
-1.8340200E-03,2.083969E+00
-1.8338360E-03,2.087784E+00
-1.8336520E-03,2.088852E+00
-1.8334680E-03,2.087326E+00
-1.8332840E-03,2.091446E+00
-1.8331000E-03,2.091446E+00
-1.8329160E-03,2.093582E+00
-1.8327320E-03,2.095413E+00
-1.8325480E-03,2.097092E+00
-1.8323640E-03,2.099228E+00
-1.8321800E-03,2.099838E+00
-1.8319960E-03,2.100601E+00
-1.8318120E-03,2.101669E+00
-1.8316280E-03,2.102280E+00
-1.8314440E-03,2.103653E+00
-1.8312600E-03,2.106857E+00
-1.8310760E-03,2.107468E+00
-1.8308920E-03,2.109299E+00
-1.8307080E-03,2.112961E+00
-1.8305240E-03,2.112808E+00
-1.8303400E-03,2.113419E+00
-1.8301560E-03,2.117538E+00
-1.8299720E-03,2.119217E+00
-1.8297880E-03,2.119064E+00
-1.8296040E-03,2.120590E+00
-1.8294200E-03,2.123337E+00
-1.8292360E-03,2.124557E+00
-1.8290520E-03,2.125473E+00
-1.8288680E-03,2.126999E+00
-1.8286840E-03,2.128525E+00
-1.8285000E-03,2.130661E+00
-1.8283160E-03,2.133102E+00
-1.8281320E-03,2.134933E+00
-1.8279480E-03,2.135696E+00
-1.8277640E-03,2.135849E+00
-1.8275800E-03,2.137222E+00
-1.8273960E-03,2.137833E+00
-1.8272120E-03,2.140884E+00
-1.8270280E-03,2.141647E+00
-1.8268440E-03,2.139053E+00
-1.8266600E-03,2.142715E+00
-1.8264760E-03,2.144852E+00
-1.8262920E-03,2.146988E+00
-1.8261080E-03,2.147293E+00
-1.8259240E-03,2.148819E+00
-1.8257400E-03,2.152328E+00
-1.8255560E-03,2.151108E+00
-1.8253720E-03,2.155228E+00
-1.8251880E-03,2.154160E+00
-1.8250040E-03,2.156448E+00
-1.8248200E-03,2.159805E+00
-1.8246360E-03,2.159042E+00
-1.8244520E-03,2.162247E+00
-1.8242680E-03,2.162247E+00
-1.8240840E-03,2.163467E+00
-1.8239000E-03,2.164993E+00
-1.8237160E-03,2.166672E+00
-1.8235320E-03,2.170486E+00
-1.8233480E-03,2.171860E+00
-1.8231640E-03,2.170334E+00
-1.8229800E-03,2.173843E+00
-1.8227960E-03,2.176285E+00
-1.8226120E-03,2.175827E+00
-1.8224280E-03,2.177811E+00
-1.8222440E-03,2.177200E+00
-1.8220600E-03,2.180405E+00
-1.8218760E-03,2.182541E+00
-1.8216920E-03,2.183762E+00
-1.8215080E-03,2.182083E+00
-1.8213240E-03,2.185745E+00
-1.8211400E-03,2.186966E+00
-1.8209560E-03,2.188797E+00
-1.8207720E-03,2.190170E+00
-1.8205880E-03,2.187271E+00
-1.8204040E-03,2.192459E+00
-1.8202200E-03,2.194290E+00
-1.8200360E-03,2.194901E+00
-1.8198520E-03,2.195358E+00
-1.8196680E-03,2.196274E+00
-1.8194840E-03,2.200699E+00
-1.8193000E-03,2.197800E+00
-1.8191160E-03,2.201767E+00
-1.8189320E-03,2.202377E+00
-1.8187480E-03,2.204208E+00
-1.8185640E-03,2.203598E+00
-1.8183800E-03,2.206497E+00
-1.8181960E-03,2.211533E+00
-1.8180120E-03,2.211380E+00
-1.8178280E-03,2.212143E+00
-1.8176440E-03,2.212296E+00
-1.8174600E-03,2.214890E+00
-1.8172760E-03,2.215042E+00
-1.8170920E-03,2.217026E+00
-1.8169080E-03,2.218094E+00
-1.8167240E-03,2.220230E+00
-1.8165400E-03,2.220688E+00
-1.8163560E-03,2.222214E+00
-1.8161720E-03,2.223282E+00
-1.8159880E-03,2.224045E+00
-1.8158040E-03,2.225876E+00
-1.8156200E-03,2.226028E+00
-1.8154360E-03,2.226791E+00
-1.8152520E-03,2.229691E+00
-1.8150680E-03,2.229691E+00
-1.8148840E-03,2.229691E+00
-1.8147000E-03,2.233353E+00
-1.8145160E-03,2.235184E+00
-1.8143320E-03,2.236099E+00
-1.8141480E-03,2.237778E+00
-1.8139640E-03,2.237930E+00
-1.8137800E-03,2.235794E+00
-1.8135960E-03,2.241287E+00
-1.8134120E-03,2.243729E+00
-1.8132280E-03,2.241440E+00
-1.8130440E-03,2.243118E+00
-1.8128600E-03,2.246017E+00
-1.8126760E-03,2.244949E+00
-1.8124920E-03,2.249069E+00
-1.8123080E-03,2.248611E+00
-1.8121240E-03,2.249832E+00
-1.8119400E-03,2.252579E+00
-1.8117560E-03,2.253952E+00
-1.8115720E-03,2.250748E+00
-1.8113880E-03,2.258072E+00
-1.8112040E-03,2.257462E+00
-1.8110200E-03,2.257919E+00
-1.8108360E-03,2.258072E+00
-1.8106520E-03,2.260208E+00
-1.8104680E-03,2.260361E+00
-1.8102840E-03,2.262650E+00
-1.8101000E-03,2.263718E+00
-1.8099160E-03,2.265244E+00
-1.8097320E-03,2.266769E+00
-1.8095480E-03,2.265549E+00
-1.8093640E-03,2.268753E+00
-1.8091800E-03,2.269821E+00
-1.8089960E-03,2.271500E+00
-1.8088120E-03,2.272110E+00
-1.8086280E-03,2.273636E+00
-1.8084440E-03,2.274094E+00
-1.8082600E-03,2.276230E+00
-1.8080760E-03,2.275467E+00
-1.8078920E-03,2.278214E+00
-1.8077080E-03,2.278366E+00
-1.8075240E-03,2.280655E+00
-1.8073400E-03,2.280350E+00
-1.8071560E-03,2.281418E+00
-1.8069720E-03,2.281570E+00
-1.8067880E-03,2.284775E+00
-1.8066040E-03,2.285233E+00
-1.8064200E-03,2.285843E+00
-1.8062360E-03,2.286148E+00
-1.8060520E-03,2.288742E+00
-1.8058680E-03,2.290573E+00
-1.8056840E-03,2.289658E+00
-1.8055000E-03,2.289810E+00
-1.8053160E-03,2.293930E+00
-1.8051320E-03,2.293930E+00
-1.8049480E-03,2.295151E+00
-1.8047640E-03,2.295456E+00
-1.8045800E-03,2.294235E+00
-1.8043960E-03,2.298050E+00
-1.8042120E-03,2.299423E+00
-1.8040280E-03,2.298050E+00
-1.8038440E-03,2.300797E+00
-1.8036600E-03,2.301865E+00
-1.8034760E-03,2.302475E+00
-1.8032920E-03,2.304611E+00
-1.8031080E-03,2.305222E+00
-1.8029240E-03,2.306137E+00
-1.8027400E-03,2.307663E+00
-1.8025560E-03,2.309036E+00
-1.8023720E-03,2.310257E+00
-1.8021880E-03,2.312393E+00
-1.8020040E-03,2.312851E+00
-1.8018200E-03,2.313919E+00
-1.8016360E-03,2.315903E+00
-1.8014520E-03,2.316513E+00
-1.8012680E-03,2.317429E+00
-1.8010840E-03,2.317123E+00
-1.8009000E-03,2.319260E+00
-1.8007160E-03,2.320328E+00
-1.8005320E-03,2.322617E+00
-1.8003480E-03,2.321854E+00
-1.8001640E-03,2.322922E+00
-1.7999800E-03,2.325211E+00
-1.7997960E-03,2.323685E+00
-1.7996120E-03,2.324600E+00
-1.7994280E-03,2.326431E+00
-1.7992440E-03,2.327957E+00
-1.7990600E-03,2.330246E+00
-1.7988760E-03,2.331619E+00
-1.7986920E-03,2.331619E+00
-1.7985080E-03,2.334213E+00
-1.7983240E-03,2.333908E+00
-1.7981400E-03,2.333145E+00
-1.7979560E-03,2.336044E+00
-1.7977720E-03,2.337265E+00
-1.7975880E-03,2.338333E+00
-1.7974040E-03,2.339096E+00
-1.7972200E-03,2.340164E+00
-1.7970360E-03,2.340775E+00
-1.7968520E-03,2.341385E+00
-1.7966680E-03,2.344284E+00
-1.7964840E-03,2.345047E+00
-1.7963000E-03,2.344131E+00
-1.7961160E-03,2.345810E+00
-1.7959320E-03,2.346420E+00
-1.7957480E-03,2.346878E+00
-1.7955640E-03,2.349014E+00
-1.7953800E-03,2.348557E+00
-1.7951960E-03,2.349472E+00
-1.7950120E-03,2.350540E+00
-1.7948280E-03,2.351608E+00
-1.7946440E-03,2.350998E+00
-1.7944600E-03,2.354660E+00
-1.7942760E-03,2.352829E+00
-1.7940920E-03,2.356491E+00
-1.7939080E-03,2.356033E+00
-1.7937240E-03,2.356491E+00
-1.7935400E-03,2.359695E+00
-1.7933560E-03,2.359848E+00
-1.7931720E-03,2.358322E+00
-1.7929880E-03,2.363663E+00
-1.7928040E-03,2.364273E+00
-1.7926200E-03,2.363205E+00
-1.7924360E-03,2.361069E+00
-1.7922520E-03,2.367325E+00
-1.7920680E-03,2.367477E+00
-1.7918840E-03,2.368393E+00
-1.7917000E-03,2.368393E+00
-1.7915160E-03,2.367477E+00
-1.7913320E-03,2.373123E+00
-1.7911480E-03,2.372208E+00
-1.7909640E-03,2.369919E+00
-1.7907800E-03,2.372818E+00
-1.7905960E-03,2.373581E+00
-1.7904120E-03,2.372818E+00
-1.7902280E-03,2.374649E+00
-1.7900440E-03,2.377701E+00
-1.7898600E-03,2.377396E+00
-1.7896760E-03,2.379227E+00
-1.7894920E-03,2.378922E+00
-1.7893080E-03,2.382736E+00
-1.7891240E-03,2.381210E+00
-1.7889400E-03,2.384109E+00
-1.7887560E-03,2.383347E+00
-1.7885720E-03,2.384567E+00
-1.7883880E-03,2.384567E+00
-1.7882040E-03,2.387009E+00
-1.7880200E-03,2.386856E+00
-1.7878360E-03,2.388382E+00
-1.7876520E-03,2.389145E+00
-1.7874680E-03,2.387619E+00
-1.7872840E-03,2.390213E+00
-1.7871000E-03,2.391891E+00
-1.7869160E-03,2.392960E+00
-1.7867320E-03,2.395096E+00
-1.7865480E-03,2.391891E+00
-1.7863640E-03,2.393417E+00
-1.7861800E-03,2.393875E+00
-1.7859960E-03,2.393570E+00
-1.7858120E-03,2.393112E+00
-1.7856280E-03,2.396469E+00
-1.7854440E-03,2.398148E+00
-1.7852600E-03,2.395706E+00
-1.7850760E-03,2.396469E+00
-1.7848920E-03,2.398148E+00
-1.7847080E-03,2.400436E+00
-1.7845240E-03,2.398758E+00
-1.7843400E-03,2.400894E+00
-1.7841560E-03,2.401657E+00
-1.7839720E-03,2.402267E+00
-1.7837880E-03,2.403336E+00
-1.7836040E-03,2.403183E+00
-1.7834200E-03,2.405014E+00
-1.7832360E-03,2.406387E+00
-1.7830520E-03,2.405472E+00
-1.7828680E-03,2.407150E+00
-1.7826840E-03,2.408524E+00
-1.7825000E-03,2.409134E+00
-1.7823160E-03,2.410812E+00
-1.7821320E-03,2.410049E+00
-1.7819480E-03,2.410965E+00
-1.7817640E-03,2.412796E+00
-1.7815800E-03,2.413864E+00
-1.7813960E-03,2.415085E+00
-1.7812120E-03,2.414627E+00
-1.7810280E-03,2.415543E+00
-1.7808440E-03,2.413864E+00
-1.7806600E-03,2.415237E+00
-1.7804760E-03,2.416306E+00
-1.7802920E-03,2.415848E+00
-1.7801080E-03,2.416916E+00
-1.7799240E-03,2.419662E+00
-1.7797400E-03,2.417374E+00
-1.7795560E-03,2.419815E+00
-1.7793720E-03,2.421646E+00
-1.7791880E-03,2.421188E+00
-1.7790040E-03,2.423935E+00
-1.7788200E-03,2.423325E+00
-1.7786360E-03,2.424545E+00
-1.7784520E-03,2.422562E+00
-1.7782680E-03,2.423782E+00
-1.7780840E-03,2.426834E+00
-1.7779000E-03,2.426529E+00
-1.7777160E-03,2.427444E+00
-1.7775320E-03,2.427444E+00
-1.7773480E-03,2.429123E+00
-1.7771640E-03,2.430801E+00
-1.7769800E-03,2.428513E+00
-1.7767960E-03,2.432632E+00
-1.7766120E-03,2.432022E+00
-1.7764280E-03,2.433243E+00
-1.7762440E-03,2.433090E+00
-1.7760600E-03,2.436142E+00
-1.7758760E-03,2.432938E+00
-1.7756920E-03,2.437363E+00
-1.7755080E-03,2.438126E+00
-1.7753240E-03,2.439194E+00
-1.7751400E-03,2.437057E+00
-1.7749560E-03,2.437973E+00
-1.7747720E-03,2.439041E+00
-1.7745880E-03,2.437820E+00
-1.7744040E-03,2.435684E+00
-1.7742200E-03,2.439041E+00
-1.7740360E-03,2.440567E+00
-1.7738520E-03,2.439346E+00
-1.7736680E-03,2.437210E+00
-1.7734840E-03,2.438431E+00
-1.7733000E-03,2.442398E+00
-1.7731160E-03,2.441483E+00
-1.7729320E-03,2.440567E+00
-1.7727480E-03,2.444687E+00
-1.7725640E-03,2.445450E+00
-1.7723800E-03,2.445297E+00
-1.7721960E-03,2.442856E+00
-1.7720120E-03,2.445908E+00
-1.7718280E-03,2.446365E+00
-1.7716440E-03,2.446823E+00
-1.7714600E-03,2.446976E+00
-1.7712760E-03,2.446671E+00
-1.7710920E-03,2.447433E+00
-1.7709080E-03,2.449722E+00
-1.7707240E-03,2.446671E+00
-1.7705400E-03,2.449875E+00
-1.7703560E-03,2.450943E+00
-1.7701720E-03,2.450943E+00
-1.7699880E-03,2.451859E+00
-1.7698040E-03,2.451553E+00
-1.7696200E-03,2.451096E+00
-1.7694360E-03,2.451859E+00
-1.7692520E-03,2.452011E+00
-1.7690680E-03,2.450333E+00
-1.7688840E-03,2.451248E+00
-1.7687000E-03,2.455063E+00
-1.7685160E-03,2.455521E+00
-1.7683320E-03,2.454910E+00
-1.7681480E-03,2.454758E+00
-1.7679640E-03,2.455826E+00
-1.7677800E-03,2.457352E+00
