in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.94E+02,8.511E+02,-5.309E+01,1.793E+02,5.000E+00
1.95E+02,8.710E+02,-5.311E+01,1.793E+02,5.000E+00
1.96E+02,8.913E+02,-5.310E+01,1.792E+02,5.000E+00
1.97E+02,9.120E+02,-5.313E+01,1.793E+02,5.000E+00
1.98E+02,9.333E+02,-5.308E+01,1.792E+02,5.000E+00
1.99E+02,9.550E+02,-5.310E+01,1.792E+02,5.000E+00
2.00E+02,9.772E+02,-5.310E+01,1.794E+02,5.000E+00
2.01E+02,1.000E+03,-5.312E+01,1.793E+02,5.000E+00
2.02E+02,1.023E+03,-5.309E+01,1.792E+02,5.000E+00
2.03E+02,1.047E+03,-5.309E+01,1.791E+02,5.000E+00
2.04E+02,1.072E+03,-5.308E+01,1.791E+02,5.000E+00
2.05E+02,1.096E+03,-5.309E+01,1.791E+02,5.000E+00
2.06E+02,1.122E+03,-5.310E+01,1.792E+02,5.000E+00
2.07E+02,1.148E+03,-5.311E+01,1.793E+02,5.000E+00
2.08E+02,1.175E+03,-5.311E+01,1.793E+02,5.000E+00
2.09E+02,1.202E+03,-5.309E+01,1.792E+02,5.000E+00
2.10E+02,1.230E+03,-5.307E+01,1.790E+02,5.000E+00
2.11E+02,1.259E+03,-5.309E+01,1.791E+02,5.000E+00
2.12E+02,1.288E+03,-5.309E+01,1.791E+02,5.000E+00
2.13E+02,1.318E+03,-5.308E+01,1.791E+02,5.000E+00
2.14E+02,1.349E+03,-5.309E+01,1.791E+02,5.000E+00
2.15E+02,1.380E+03,-5.310E+01,1.791E+02,5.000E+00
2.16E+02,1.413E+03,-5.310E+01,1.791E+02,5.000E+00
2.17E+02,1.445E+03,-5.307E+01,1.791E+02,5.000E+00
2.18E+02,1.479E+03,-5.307E+01,1.789E+02,5.000E+00
2.19E+02,1.514E+03,-5.308E+01,1.789E+02,5.000E+00
2.20E+02,1.549E+03,-5.309E+01,1.790E+02,5.000E+00
2.21E+02,1.585E+03,-5.310E+01,1.791E+02,5.000E+00
2.22E+02,1.622E+03,-5.306E+01,1.789E+02,5.000E+00
2.23E+02,1.660E+03,-5.307E+01,1.789E+02,5.000E+00
