in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.12E+02,1.288E+03,-5.208E+01,-1.786E+02,5.000E+00
2.13E+02,1.318E+03,-5.193E+01,1.795E+02,5.000E+00
2.14E+02,1.349E+03,-5.195E+01,-1.796E+02,5.000E+00
2.15E+02,1.380E+03,-5.207E+01,-1.784E+02,5.000E+00
2.16E+02,1.413E+03,-5.197E+01,-1.799E+02,5.000E+00
2.17E+02,1.445E+03,-5.191E+01,-1.791E+02,5.000E+00
2.18E+02,1.479E+03,-5.192E+01,-1.797E+02,5.000E+00
2.19E+02,1.514E+03,-5.190E+01,-1.799E+02,5.000E+00
2.20E+02,1.549E+03,-5.210E+01,-1.792E+02,5.000E+00
2.21E+02,1.585E+03,-5.197E+01,-1.794E+02,5.000E+00
2.22E+02,1.622E+03,-5.191E+01,1.797E+02,5.000E+00
2.23E+02,1.660E+03,-5.181E+01,-1.794E+02,5.000E+00
2.24E+02,1.698E+03,-5.186E+01,-1.797E+02,5.000E+00
2.25E+02,1.738E+03,-5.193E+01,-1.799E+02,5.000E+00
2.26E+02,1.778E+03,-5.203E+01,-1.793E+02,5.000E+00
2.27E+02,1.820E+03,-5.182E+01,-1.790E+02,5.000E+00
2.28E+02,1.862E+03,-5.188E+01,1.797E+02,5.000E+00
2.29E+02,1.905E+03,-5.181E+01,-1.794E+02,5.000E+00
2.30E+02,1.950E+03,-5.189E+01,1.798E+02,5.000E+00
2.31E+02,1.995E+03,-5.211E+01,-1.794E+02,5.000E+00
2.32E+02,2.042E+03,-5.192E+01,-1.799E+02,5.000E+00
2.33E+02,2.089E+03,-5.203E+01,-1.799E+02,5.000E+00
2.34E+02,2.138E+03,-5.195E+01,-1.797E+02,5.000E+00
2.35E+02,2.188E+03,-5.180E+01,1.788E+02,5.000E+00
2.36E+02,2.239E+03,-5.188E+01,1.799E+02,5.000E+00
2.37E+02,2.291E+03,-5.191E+01,-1.797E+02,5.000E+00
2.38E+02,2.344E+03,-5.182E+01,1.795E+02,5.000E+00
2.39E+02,2.399E+03,-5.195E+01,1.795E+02,5.000E+00
2.40E+02,2.455E+03,-5.183E+01,1.793E+02,5.000E+00
2.41E+02,2.512E+03,-5.177E+01,1.776E+02,5.000E+00
2.42E+02,2.570E+03,-5.179E+01,1.781E+02,5.000E+00
2.43E+02,2.630E+03,-5.195E+01,1.788E+02,5.000E+00
2.44E+02,2.692E+03,-5.190E+01,1.794E+02,5.000E+00
2.45E+02,2.754E+03,-5.182E+01,1.794E+02,5.000E+00
2.46E+02,2.818E+03,-5.186E+01,1.791E+02,5.000E+00
2.47E+02,2.884E+03,-5.174E+01,1.788E+02,5.000E+00
2.48E+02,2.951E+03,-5.174E+01,1.785E+02,5.000E+00
2.49E+02,3.020E+03,-5.178E+01,1.788E+02,5.000E+00
2.50E+02,3.090E+03,-5.182E+01,1.788E+02,5.000E+00
2.51E+02,3.162E+03,-5.185E+01,1.797E+02,5.000E+00
2.52E+02,3.236E+03,-5.175E+01,1.783E+02,5.000E+00
2.53E+02,3.311E+03,-5.185E+01,1.787E+02,5.000E+00
2.54E+02,3.388E+03,-5.183E+01,1.779E+02,5.000E+00
2.55E+02,3.467E+03,-5.175E+01,1.780E+02,5.000E+00
2.56E+02,3.548E+03,-5.174E+01,1.791E+02,5.000E+00
2.57E+02,3.631E+03,-5.177E+01,1.779E+02,5.000E+00
2.58E+02,3.715E+03,-5.189E+01,1.776E+02,5.000E+00
2.59E+02,3.802E+03,-5.183E+01,1.774E+02,5.000E+00
2.60E+02,3.890E+03,-5.178E+01,1.778E+02,5.000E+00
